geneA,geneB,weight
CXCR1,FCGR3B,0.9899518882676831
AICDA,PAX5,0.9824551187166148
AKT1,CYFIP2,-0.9741886720410998
CD3E,FCGR3A,0.98674674351973
CD27,FCGR2B,0.983843603523023
CD3E,FCGR3B,0.9799396665350415
CD28,CD7,0.9809024696493475
CCL20,CCL8,0.8856288500487057
ATF3,DUSP1,-0.9906925297295601
ACKR1,CXCL3,0.9898166096737567
CCL8,CXCL3,-0.9811082495611148
CCL22,CCL25,-0.9901562781989243
CR2,FCER2,0.9174494107988557
MNDA,TLR8,-0.9695135610359221
FCGR3B,PTPRC,0.9604880690361413
OSM,OSMR,0.9247593373853074
AQP10,GK,0.8695232474716025
APOE,LILRB4,0.9880575533249238
BTLA,PTPN6,0.9340318858248597
CTLA4,IL2RB,-0.9210159258891408
ABCB1,CYP2C9,0.9879552262282377
CDH1,NCSTN,0.9721117345507996
EIF1AY,ZFY,0.937339378795792
CTLA4,TNF,0.970696235305043
CXCL9,GBP5,0.989134739202231
CYP2C9,CYP4F3,0.9433845115530489
CD27,CD274,0.995723659972442
CD22,PTPRC,0.9922980048727775
CXCL3,CXCL5,0.9805203917752943
CD19,THY1,0.986239826299988
ANPEP,CD5,-0.9311207429536684
HLA-DQA1,SLC26A3,-0.9835482942897992
ALDH18A1,PSAT1,-0.9917994037734846
FCN1,MNDA,0.9869518304347749
ICOS,PTPRC,0.9679720688491252
AKT1,CHUK,0.8187955106720631
CCK,CCL28,0.8795585640893354
PLA2G12B,SELENOI,0.9794437310792896
CD4,PTPRC,0.9846079423936352
CYP2J2,CYP4F2,0.9927371027184406
BTK,PIK3CD,0.952526534624301
CDH1,MUC1,-0.9686170491824068
FCRLA,MS4A1,0.9963470038328603
CCL17,IL33,0.9838929533092964
CCL20,CXCL8,-0.9991575776557003
GABPA,TFB2M,0.7886434850010183
CYP2B6,UGT2B15,0.9947374578489928
BMP4,GREM2,-0.9394333512111351
CD19,TNFRSF9,0.9864262187069486
ITK,PLCG2,0.8225933249948507
ITGA5,ITGAL,0.9858061502038837
CTLA4,IL1B,0.9712268299726854
CD79B,TNFRSF13C,0.9679681156152117
CD19,VPREB3,0.9863247503532881
EAF1,POLR2E,-0.7992311534249574
NTS,PYY,-0.8272335096221303
HLA-C,HLA-DOB,-0.9941785979774457
GNLY,TIGIT,0.9700332169625177
C4BPB,CR1,0.8999988503740232
CD4,S1PR1,0.9654588096803924
SELENOI,SELENOP,0.9811352183318379
ABCB1,UGT1A1,0.9737947190970799
IL1B,NLRP2,-0.9335238957554666
FCGR2B,FCGR3A,0.9553290594940713
CST7,PTPRC,0.9814405844764906
FCN1,S100A9,0.9889024208829292
CD24,CR2,0.8290756155077406
FSCN1,ZYX,0.9785545503720926
GZMB,NKG7,0.9816574244198557
CD38,THY1,0.9832046528444838
IL1B,MMP2,0.9914292610792915
ICOS,SELL,0.965783255454426
APOA4,C3,-0.9757738958082474
SERPINE1,TIMP1,0.9823588077475883
CORO1A,FERMT3,0.9152969288335767
IL1B,TNFSF13B,0.9659952372775009
CCL17,IL16,0.9820691112729361
CD27,CD52,0.9862956988678826
CD9,ITGA5,-0.9145349112023902
CXCL1,PLAUR,0.9873641962569891
FOS,MAP2K1,0.7474258226281865
PCK1,PDK4,0.987383926728584
GPT,TGFB1,-0.9130463200063491
APOE,TYROBP,0.9921647100047765
ABCC2,SLC51B,0.9873413215377659
CXCL8,CXCR4,0.9298589590345923
MMP3,OSM,0.9858218536332358
PDCD1LG2,TIGIT,0.8923396880359796
IL27RA,OSM,0.8756945914772623
NDUFA13,SDHC,-0.9663584133504686
MADCAM1,SELL,0.9896505730928078
PKLR,TKT,-0.9881334039870229
C3,LTF,0.9882951786273502
CD38,TNFRSF9,0.9869831862848611
CYP2C19,MGST3,0.976751428818277
CCR7,PTPRC,0.9907872434191581
RAC2,SRC,0.9849573562192047
CD19,PIK3CD,0.9380405486024216
CYP2C19,GSTA2,0.985553891713116
CD48,ICOS,0.9683226418975951
NTS,SST,0.904522659076981
CD1C,CD40,0.9116929067350557
OAT,THNSL2,0.8326373254337346
GUCA2A,SLC26A3,0.9878506488046458
RTN4R,ZDHHC8,-0.8292803632517312
ATF3,EGR2,0.8923462539086416
APOE,SERPINE1,0.982510483703835
CD7,FCGR3A,0.973244008963449
CD7,FCGR3B,0.974009126346927
ABCG8,CETP,-0.966753372982304
CCL21,CCL28,0.8595015456457625
CD19,CD27,0.9884840480449774
CCR7,S1PR1,0.9680215216381527
ESPL1,STAG3,-0.9493539451856495
CLEC4E,TLR8,-0.9056576762715292
CASP9,HMOX1,-0.8017060520409295
CCL2,FCGR2A,-0.8774578893659613
CCL17,CXCR2,0.9898444187278692
CD37,CD53,0.9448864443786145
GNB2,VIPR1,0.9804787770500413
CXCL1,MMP7,0.987961206196941
CYP2D6,SULT1A1,0.9877758463781628
CXCL8,SAA1,0.987936821407798
GNB2,NRAS,0.9740569848520737
PTPRC,VCAM1,0.9385636271550072
CCL20,CCL21,-0.891800566705591
CYP2D6,UGT1A1,0.9645815003649351
AIM2,SP140,0.9921846211512636
CYP2D6,MAOB,0.9815923504183023
CXCL10,CXCR2,0.9846963079257983
SOCS3,TGFB1,0.9907027724407884
CD83,FCGR3A,0.9599045157506274
FCGR3B,MME,-0.9738727365742156
CD19,FCER2,0.989863641208711
CCL23,CCL4L2,0.8854932763689339
AQP10,AQP9,-0.9279245919151435
CXCL13,MMP9,0.987048595923217
CTLA4,FCGR3A,0.9410377154364515
CTLA4,FCGR3B,0.9629676234278205
AKT1,TXN,0.8797195234969727
CD28,CD4,0.9833059776794626
CD22,MME,-0.9693657622637785
IFNGR1,IL23A,-0.8275630201594112
ANO1,CLCA4,0.8560523092113257
BGN,COL18A1,0.9945378294255958
CCL4,CXCL8,0.9880775027777219
CDH1,PTPRC,-0.9843805730522347
AICDA,CD40,0.9252822471777947
CD40,FCGR2B,0.9281165936725325
CCL19,TNFSF13B,0.9840845247671302
F13A1,VWF,-0.9600611295432142
FCRLA,HOXA9,-0.9885088934183479
MMP9,PTGS2,0.9846924448558375
CXCL8,FPR1,0.9887345526708071
HK2,SLC2A3,0.9718370814544023
SELL,TLR8,-0.9030992992189582
CD83,LAMP3,0.9826456552729987
CD19,SPIB,0.9867241274958504
AQP10,AQP8,0.7184463235015407
GZMA,TNF,-0.9463089964689891
MMP10,MMP2,0.9904113574729198
DERA,TKT,-0.9883355402681305
ANK1,DTX1,0.8884810204032025
IL20RA,OSM,0.8071634052852739
CCL13,CCL8,0.904943868412295
APOA1,CD36,0.9714850978888497
CCL4,PTGS2,0.9870709924816993
CD79B,PTPRC,0.9919705749558885
MYC,NFKB2,-0.7405519557518071
BAX,CLU,0.906563646049599
CCL4L2,CXCL10,0.9690302689033486
MT1M,MT1X,0.9692584524979483
ABCG5,ABCG8,0.9875011330384137
CD207,CD83,-0.9895922505612369
APOA1,LTF,-0.9822613921575775
PLA2G10,SELENOI,-0.965016107523214
SPI1,TLR8,-0.7851271527445691
CD79A,TCL1A,0.9890728810989183
FCGR1A,FCRL1,0.8481135730413358
CHUK,PTGS2,-0.770804797539046
CD40LG,CTLA4,0.9752408234312065
MT-ND6,NDUFB3,-0.9779486458492417
CD4,TGFB1,0.9885264271676446
CD27,TNFRSF9,0.9856662222369503
SNRPA1,SRSF1,0.8468978955140619
CD52,LY86,0.9919782636402357
ABCG2,CYP2D6,0.9863743753536983
CD4,TXK,0.9731237040826024
SPP1,TNF,0.9880026267356817
HCST,PIK3CD,0.9445990636589284
CCR7,LTB,0.9733412232878471
CA2,CA9,-0.9618639128487564
IL23A,IL2RA,0.9812442118469337
CD28,CD5,0.97417530181047
ACKR1,CXCL8,0.9934516612643263
FZD7,SDCBP,0.8483712972602734
ALYREF,PPIL1,0.9927165729746017
CCL13,CXCL8,-0.9825997390324616
CR2,PAX5,0.9199560483342792
CCL22,IL15,-0.8683630331237726
AREG,ICAM1,0.9880108219089061
GUCA2B,PYY,-0.9218872049828977
CYP2J2,CYP4F3,0.9447493015806495
IL1B,SERPINE1,0.9733424246724629
CYP3A4,PLA2G10,-0.9835451924325254
DUOX2,NOX1,0.9913750581708657
CD79A,THY1,0.9882624938829313
CXCR2,GNG2,-0.9833038654598227
PLA2G2D,PNPLA6,0.9781737766021178
CES2,UGT2B17,0.9904100418917576
SCNN1B,TSC22D3,-0.8508782146865574
CHMP5,VPS28,-0.9826831430627795
SI,UGT1A1,0.9709869137451945
CD22,CXCL9,0.9547773547970887
CXCL9,LTA,0.9766997466648479
SULT1A3,SULT2A1,0.9249657330684539
HLA-DQB2,HLA-F,-0.9596997092515088
PGAM1,PKLR,0.9896328997961866
IDO1,TNFAIP6,0.9864281299106903
CD28,GZMB,0.9811648134106674
PLAUR,SERPINE1,0.9827031900934311
APOE,C1QC,0.9883047730458493
MAOB,SLC6A4,0.9834842283914917
IFNGR1,SOCS3,-0.9121187699184419
APOC3,SLC2A2,0.9880564439841673
CCL22,CXCL5,0.9640386843074392
CD79A,VPREB3,0.9848519776907505
CD19,CTLA4,0.967460156642872
CD27,EOMES,0.9843495489485371
FABP2,MLXIPL,0.9959996162350305
CD28,LILRB2,0.9805897108865671
IDO1,IL4I1,0.9804675969695114
PLAU,PLAUR,-0.7043553394258071
PTPRC,RAC2,0.9885198099795665
CCL19,CXCR1,0.9770784678904972
HLA-DOB,VPREB3,0.9840464166573637
IL1B,IL33,0.9746457341735835
ALDH1A2,CYP2C18,-0.9874293618232394
AQP7,GK,0.9774180478971308
INPP5D,SRC,0.9194560055449584
NPY,PNOC,-0.8393471194907777
S1PR1,SELL,0.9668522357914766
ACE,VWF,-0.9846826466908134
REG1B,REG3A,0.7166505424541947
CD4,CD40LG,0.9842445436801681
MMP1,PLAU,-0.7223693428905118
C7,SLC25A5,0.9152772433486699
GNG2,KCNJ3,0.9782943097694573
ABCC2,SLC10A2,0.9861358356679344
CD19,CR2,0.8977962293435158
IGFBP2,TGFB1,0.9796451266133488
FCGR2B,INPP5D,0.9487985059239759
FCGR3B,TNF,0.9788388541136264
IL1B,SPI1,0.9895670600462059
COL18A1,COL8A1,0.9942730147439337
HSPBP1,RPS10,0.9697564642523434
CCN1,DUSP1,0.871548637139943
AKT1,ARHGDIG,0.8935127157701462
ITGAL,MADCAM1,0.9873982913240207
AKT1,APOE,-0.9803906944060897
FCGR3B,ITGB2,0.7076744486950164
IL2RA,OSM,0.984330801562218
CXCL8,GNG2,-0.9729944935598241
CD79A,PIK3CD,0.9446936142538918
CD1C,CD79A,0.9918370938317506
CD4,SDCBP,-0.8343172097740472
ABCG5,CETP,-0.9718990956417403
CCL13,CCL21,-0.8811670000356637
IL1B,S100A8,0.9879509057835623
CD38,CTLA4,0.9787303917638444
CES2,UGT2B15,0.9944316650768578
CDH1,NOG,0.9339507636879367
ABCG2,SLC15A1,0.9918504937274916
ICOS,IL2RB,-0.7315080812616088
DPP4,GCG,0.9876628541969147
ICOS,TNF,0.9664156143368364
CST7,CTSL,0.9883880710761874
HK2,PFKFB3,0.9689349066707472
PPIL1,SNRPA1,-0.8045376074738846
HSPB1,HSPB8,-0.9627339836461543
CYP3A4,HSD3B2,0.9961164389968934
FN1,SRC,0.9746000845867985
PAX5,RHOH,0.9909361090958253
ANPEP,CXCL8,-0.9889227653624849
C1QC,FCGR3A,0.983815447798808
CNR1,GNB2,0.7354213057560216
GBP5,IL1B,0.9826846391669083
CD3E,CD48,0.9729998244812874
MMP10,SERPINE1,0.9832748975884654
ATP5MGL,SDHC,-0.9528327131756302
FCGR3B,IL1B,0.9831044103991281
CCL2,SAA1,-0.7894807825084056
INPP5D,JAK3,0.9647069231689026
CCL19,CD83,0.9820221646175598
HKDC1,PFKFB3,-0.9995976688872074
CD38,CR2,0.9261904011565003
CXCL1,LTA,0.9893480655412317
MUC2,TFF1,-0.9781620195427566
FCRLA,POU2AF1,0.9913620989385369
ADAM8,CP,-0.7507181210643948
CXCL8,OSM,0.9853793693581521
CYP3A4,GSTA2,0.9884989385589985
CCL2,FCGR2B,-0.766999413641175
ACSL1,AQP9,0.9872632914938486
AKR1C1,UGT1A1,-0.8503997805666007
IL1B,S100A12,0.9886255743052296
CCR7,CD40LG,0.9811195570701083
ALDH1A2,CYP2C9,-0.9886163983143347
CD5,FCGR1A,0.8802196403603463
CCR7,JAK3,0.9855122857637667
CD79A,FCER2,0.9917342888122738
GZMB,TNFRSF9,0.9878031984399797
SLC15A1,SLC28A2,0.9835910171868973
CCL18,CXCL13,0.9706977295092072
CD19,PAX5,0.9787666068457767
CP,SERPING1,-0.9966152412414475
CD4,IL1B,0.9860256506085006
CHRDL2,ENPEP,-0.985598615989719
PIK3CD,RAC2,0.9344529652869541
ADRA1B,GRK2,-0.9822150287012976
COL6A2,ITGA5,0.9900465421716654
MT1M,MT2A,-0.97006673622457
CSF3R,FPR1,0.9890279052804358
CCL4,TNFSF8,0.9719690995911624
CXCL5,MMP3,0.9774299872619826
NDUFB3,SLC25A23,-0.9174464196765476
APOE,SERPINA1,-0.8743016786888304
CCL4,CXCR1,0.9919415569553566
HSPBP1,LRRK2,0.9704868580672709
IMP3,RPL26,-0.7876214675227435
GPR183,IGLL5,0.988742620915981
FGF7,OSM,0.9781802266966817
CLDN15,CLDN8,0.9665618198881549
CD40,CD5,0.9604824511218278
MMP9,TYROBP,0.9849927338480068
CXCL8,FN1,0.9900335317942377
MUC4,MUC5B,0.9896530807141005
CCR7,TNF,0.976791436588464
C7,C8G,0.9494740637750918
PIK3CD,PLCG2,0.7780990553923404
FCMR,VPREB3,0.9922796082402907
ALDH1A2,UGT1A1,-0.9738446758426748
GBP1,GBP5,0.9919571132728476
CCR7,ITGB2,0.8544028821217178
NFATC1,TYROBP,0.9716373526610109
BACH2,BATF,0.9596508679075392
APOB,TM6SF2,0.9879226788361865
CR2,MS4A1,0.8171521974404269
ABCB1,CYP2C19,0.9859252525473299
RPS10,SELENOP,-0.9486317724746157
ABCB1,CYP2B6,0.9879177553880621
SRC,SST,-0.952850156280005
HLA-C,HLA-DRB1,-0.9668461035466177
PTGS2,VCAM1,0.8700134848275095
MMP9,SERPINE1,0.9737591231744487
CCL18,CCL20,-0.9899164334166595
FADS2,PLA2G12B,-0.9869174179316033
CCL25,CCL28,-0.9904419229110157
GCG,IL1B,-0.9921268663207808
CD40,GZMB,0.9177948453118926
CCN1,EGR2,-0.7308909991322036
ALYREF,LEF1,0.8135189375437462
FN1,TNF,0.9857864442164512
FGF7,FN1,0.9886453237325673
CCR7,IL1B,0.9538222159094679
FN1,ITGB2,0.7098771342508282
ITGB2,TGFB1,0.762205205090347
CD27,CTLA4,0.9835087386355353
MMP3,MMP7,0.9883845029185502
AKT1,PTPRC,-0.9559502226688008
CD1C,CD7,0.9862704867175347
CD69,CXCL10,0.7002627653665003
CD6,LAX1,0.9694561442784861
CST7,GNLY,0.9858060098309295
CEACAM5,SERPINA1,-0.7437689642176301
RNASE2,S100A12,0.9797802779016094
AKT1,MAP1LC3A,-0.9455744288747205
CYP4F3,PTGS2,-0.9069406105613267
PTPRC,TNFSF13B,0.9917372699171711
HLA-C,LILRB2,-0.9931078664906611
AQP7,AQP8,0.9545871114578883
OSM,SOCS3,0.9835063853818528
CD22,FCGR3A,0.9345249577960899
CD22,FCGR3B,0.9640228133358774
COL18A1,MMP2,0.992835810071431
C3,C4BPB,0.9809624959363205
AKR1C1,HSD3B1,-0.9374362502540429
CCL20,CXCR2,-0.9932830296787689
MLXIPL,PKLR,0.9686485407040886
CDH1,TNF,-0.986878363817822
FCGR1A,PTPRC,0.9587079515412685
CXCL8,IL11,0.9927399390091359
S1PR1,SRC,0.9663881815653446
CCL4,CD83,0.9802467399148713
CNR2,GNG2,-0.8423314608707121
CD5,CD69,0.8850809106998783
CXCL8,SST,-0.8964336438051322
CLDN18,CLDN8,0.8954161925626738
DEFA6,PLA2G2A,-0.9974413968338285
CD4,CXCL2,0.8288608108705807
MT1B,MT1G,0.7379555102543689
CCL25,CXCR4,-0.9202073654744687
CD4,FCGR3B,0.9811863705378729
S100A8,SRC,0.9911772811524697
CCL13,CXCR1,-0.9959714223879124
CD27,CR2,0.9192134670957517
CD27,LGALS9C,0.7725240805664094
CCL21,CCR7,0.975475817860224
BTK,CD40,0.9353452104936808
LEFTY1,PITX2,-0.9880709864045057
CENPA,KIF18B,-0.9969932122093778
CYP2C19,PLA2G12B,0.9852412718977709
FCGR3A,FN1,0.9830001326325127
APOE,CLU,0.9830641293477166
AKT1,SELL,-0.9810805618609871
IL1B,IL1RN,0.9868463245566949
CYP2B6,CYP7B1,-0.9668009657018026
CCL17,CCR7,0.97624038278982
FCGR3A,GZMB,0.9695456241294527
ACE,ACE2,0.9909272803680335
AQP9,FCGR3B,0.9880652634453796
DUSP1,EGR2,-0.8709670129571858
CDH1,IL1B,-0.9931613514262465
ABCG8,MTTP,0.9858140732803041
CYP3A4,SLC6A4,0.9884508237126045
GIT1,PXN,-0.7693524289812401
MT1E,SLC30A2,0.8470210398771834
HSD3B1,SULT2A1,0.9869753350975226
LCN2,MMP2,0.9854351162578109
PLA2G2A,PTGS2,0.9356526726787715
FCGR1A,SELL,0.9761661382339812
LTA,LTB,0.9363983918537716
CD207,ITGAX,-0.8431063585274227
NFATC1,SPI1,0.9730151536107999
HKDC1,TKT,-0.9866278279454271
CYP2D6,GSTP1,-0.9847949394824393
FCGR3A,LILRB2,0.9784589577311186
CD40,VCAM1,0.9778507061087098
EBF1,SPIB,0.9801274513551956
CSF2RB,IL2RA,0.9806493076641527
MUC1,TMPRSS15,-0.9893063203322006
CXCR4,THY1,0.9204413210565547
FADS6,TYMP,-0.98683351874548
ANPEP,FCGR1A,-0.9711694428367236
BTNL8,MFGE8,-0.9838800398744071
APOC1,APOC3,-0.9882037478177004
GPD1,PLB1,0.9876514958071294
CLU,LTF,0.9900931207399353
LILRB2,LILRB4,0.9876525470896248
AKT1,NFATC1,-0.941719142638513
CXCL9,SRC,0.9666676019499351
FN1,IGFBP3,-0.9385004744163233
CCL21,CXCL3,0.9128983585514114
CD79A,CR2,0.8856631920121947
CD83,ICAM1,0.98410699948221
CCR7,FCGR3B,0.9467604281791524
CD274,CXCL1,0.9875945050481922
CXCL10,MMP9,0.980755185669035
FERMT3,WAS,0.987771105786804
SLC10A2,SLC15A1,0.9889512515260391
CD38,TNFSF13B,0.9809068079144582
CR1,FCER2,0.9296414639383922
TNF,TNFRSF21,0.9872932211496088
CD19,CD40,0.9015101240630836
CD5,SELL,0.9497741842162933
CD52,TYROBP,0.9855904023301911
FN1,MMP10,0.9868775270320231
IMP3,RPLP0,-0.8295463293486254
LPCAT1,PLA2G12B,-0.9893138222134787
DERA,HKDC1,0.9854056356068484
CCR7,CD19,0.9713157382015515
BGN,OGN,-0.9890460922819284
APOB,SERPINE1,-0.9803883810649694
FA2H,PNPLA6,-0.9582517319597003
GZMA,NKG7,-0.919594081468776
ASF1B,TONSL,0.8200503570000509
HSPBP1,MRPL13,-0.9686274046309783
CDK16,TDRD7,-0.9706213202356301
CD22,CD38,0.9867774282966565
CYP2C18,MGST3,0.9854656929270594
DEFA5,REG3A,0.9893471629920465
IL1B,ITGAX,0.8649353867913522
CCL20,SRC,-0.9632493911862157
CD38,ICOS,0.9665360623736755
CCL4,CXCR2,0.9873117325349504
ICAM1,MADCAM1,0.9843519368827275
ITGA5,ITGAX,0.8896371731190637
SLAMF6,TIGIT,0.9721485578057347
PARP15,TRPT1,-0.961445012124995
FPR1,SRC,0.9865759180766072
RAC2,WAS,0.9921507685691189
CD36,MTTP,0.9726342262595846
CSF3R,OSM,0.98589455193821
HLA-DRB1,HLA-DRB5,0.9848553322603397
CXCL2,PTGS2,0.7913616671210205
C3,FN1,0.9765919247010154
GNLY,NKG7,0.9803587725605019
CD79A,RHOH,0.9675659160217512
CXCL8,SSTR1,-0.9907008994367597
ITGB2,RASGRP2,0.910103229265933
HLA-DRB1,PDCD1LG2,0.8525931965412645
FCGR1A,MME,-0.9698684762223209
GNG2,GPR183,-0.997460825096844
ADAMTS1,AREG,-0.8460056935500117
CCL20,CXCL9,-0.9934944698058688
INHBA,TGFB1,0.9903987195759627
PTPRC,TYROBP,0.9818593369890674
LILRB2,TYROBP,0.9901899203217696
PKM,RPS28,0.7034392601305658
CYP2C9,GSTA1,0.987653986063191
IFNGR1,NRAS,0.9430751144621616
CD1C,CD4,0.9894508740238022
HSD3B1,UGT1A1,0.9761381588010216
ICAM1,SAA1,0.9875843693132909
LDHD,PKM,0.7087939938722637
CD274,TNFRSF9,0.9852130780822181
CXCL9,TNF,0.9822371504564185
CCL20,CCL23,-0.9452154782166365
FN1,MMP9,0.9771481411217839
PLEK,RGS13,0.9409637766779124
MLXIPL,MTTP,0.9912034655077323
IL1B,MMP3,0.9859160159533541
CXCL1,SRC,0.9922481341471553
GNG2,PIK3CD,-0.8146835742681504
CD19,CD24,0.9673002138250241
S100A12,SLC11A1,0.9905125022574764
ALDOB,PCK1,0.9878984822769084
DERA,PNP,0.9098201817044114
CD28,SH2D1A,0.9581108075801958
