geneA,geneB,weight
ABCC2,SLC51B,0.852215215164899
GABPA,MYC,0.8973520495240856
NDUFA13,SDHC,-0.8538519326013269
PKLR,TKT,-0.8694218835228131
C3,LTF,-0.8403646079779903
CD38,TNFRSF9,0.8763434554877944
CCR7,PTPRC,0.9109838015414937
CD48,ICOS,0.8279321646820346
NTS,SST,0.8180449597885305
OAT,THNSL2,-0.9610241724060943
TNF,ZFP36,-0.7568696443338662
CD7,FCGR3B,0.7783141071444969
CASP9,MMP9,0.7364280222394382
CCL17,CXCR2,0.773964408581435
GNB2,NRAS,0.9860564720009863
FOS,SST,0.9078528854457774
FCGR3B,MME,-0.976812856393437
CTLA4,FCGR3B,-0.7248427827373897
CD22,MME,0.7354428252404206
F13A1,VWF,0.7487931396013932
IGLL5,MYC,-0.8989954190511297
CD83,LAMP3,0.804389821710639
DERA,TKT,-0.906343771371871
PCDH11Y,RPS4Y1,0.8195814224023655
ANK1,DTX1,0.8358740487209128
CCL13,CCL8,-0.9269007872793893
CD79B,PTPRC,0.8953297643614891
MYC,NFKB2,0.8527171846284318
MT1M,MT1X,0.9532675491467215
ABCG5,ABCG8,0.9147144083984442
PLA2G10,SELENOI,-0.9255013883625088
CD79A,TCL1A,-0.9718033645350606
CHUK,PTGS2,-0.8253571084500483
MT-ND6,NDUFB3,-0.9564326643980581
CD4,TGFB1,0.8168745980765191
SNRPA1,SRSF1,0.9775319957089853
TNF,TNFRSF12A,-0.8163777337413413
ABCG2,CYP2D6,-0.7492161865382458
IGLL5,NT5E,-0.9665545606939866
CCR7,LTB,0.9359212826133535
CA2,CA9,-0.7131345966654672
IL23A,IL2RA,0.7601951173277334
CD28,CD5,0.9471979104723012
FZD7,SDCBP,0.8637129359077091
ALYREF,PPIL1,0.8136179190570078
CR2,PAX5,0.9618145960907794
CCL22,IL15,-0.7701449212433401
CYP2J2,CYP4F3,0.9551935085771024
IL1B,SERPINE1,0.8273561299842904
CYP3A4,PLA2G10,-0.8441843232203116
SEC61B,SPCS2,0.9184036892790239
PLEK,RGS1,-0.9643059621416004
PGAM1,PKLR,0.8255294920004179
IDO1,TNFAIP6,0.8916641779150748
PLAUR,SERPINE1,0.8824194305058378
MAOB,SLC6A4,0.9898171592381109
ITGB2,PTPRC,0.8681956957690402
IFNGR1,SOCS3,0.9475285026842448
ACKR3,CXCR1,-0.7745732643906049
CD28,LILRB2,-0.8071591963309647
DPP4,IGF2R,0.8723133983294914
PLAU,PLAUR,0.8595206810266435
PTPRC,RAC2,0.8736962178784635
EPHA2,SLC7A11,0.8436322227216357
HLA-DOB,VPREB3,0.8614335124812765
IL1B,IL33,-0.7490046388247587
ALDH1A2,CYP2C18,-0.9344258189204702
AQP7,GK,0.9420869737836635
ACE,VWF,-0.9361732913405926
MUC3A,MUC4,0.9046516095586883
MMP1,PLAU,0.9364135211834315
PIK3CD,PREX1,0.7896795846916277
ABCC2,SLC10A2,0.8821574463388647
FCGR3B,TNF,0.8013539982525916
HSPBP1,RPS10,0.7475415466179579
CCN1,DUSP1,0.7858835194147857
FOS,SOCS1,0.9619911044712658
CD4,SDCBP,-0.7735659127708769
GZMB,IGF2R,-0.7914060166344488
CD38,CTLA4,0.8106231425149062
CDH1,NOG,-0.910761293097938
ABCG2,SLC15A1,0.9908357910628541
ICOS,IL2RB,0.7765839692565638
DPP4,GCG,0.9737292186445247
HK2,PFKFB3,0.8733223505399923
HSPB1,HSPB8,-0.8110219002951466
CYP3A4,HSD3B2,-0.7260635941925087
PAX5,RHOH,0.9281349899591351
CNR1,GNB2,0.7082580364960157
FCGR3B,IL1B,-0.9269091143916217
CCL19,CD83,0.9285452311006861
CD69,FCGR3A,-0.9162057929500992
HKDC1,PFKFB3,0.967764913247789
FCRLA,POU2AF1,0.7903395855229473
CYP3A4,GSTA2,0.7057892890452058
CD79A,FCER2,0.8738605157561525
SLC15A1,SLC28A2,0.9793790988761576
EIF4A3,SRSF1,0.97175232689697
MT1M,MT2A,0.9255483760637029
IMP3,RPL26,0.8185340038598438
CD40,CD5,0.8606141570613343
MUC4,MUC5B,0.7046728126603123
PIK3CD,PLCG2,0.8291799578030044
FCMR,VPREB3,0.9806568043602063
CCR7,ITGB2,0.8541994198912413
RPS10,SELENOP,-0.887617745045528
FOS,NPY,0.9889664346351641
ABCB1,CYP2B6,0.7887889844133994
EIF1AY,MRPL36,0.8871803372629048
CCL25,CCL28,0.9423599754586636
CENPA,H2AC14,0.8590981530191463
HSPA1A,TNF,-0.8229116903564732
MRPL13,RPL39,0.7646231684572645
CD69,CXCL10,0.7273060518770473
CD6,LAX1,0.7294323568064219
RNASE2,S100A12,0.805899728549084
ACKR3,CXCR2,-0.8168743719933448
CYP4F3,PTGS2,-0.7021538610865792
OSM,SOCS3,0.9031158689424377
CD22,FCGR3B,-0.7305993868704849
CCL2,CCL20,0.7131724206234016
COL18A1,MMP2,0.8254145614031028
CDH1,TNF,-0.8172029868111352
CD5,CD69,0.7819961992884686
MT1B,MT1G,0.9067058642641583
CCL25,CXCR4,-0.7173977888213129
CD4,FCGR3B,0.8593364706295995
CCL13,CXCR1,0.8386524632329581
CCL21,CCR7,0.8180580022871504
CH25H,HMGCS2,0.7382223575616338
FN1,NT5E,-0.8779771933766236
BTK,CD40,0.7154671843571266
LEFTY1,PITX2,0.933095736152478
MYC,RHOH,0.7900648440304292
CENPA,KIF18B,0.9480026620507718
FCGR3A,FN1,0.7453469754178961
IL1B,IL1RN,-0.7443086135461808
NRAS,RASSF5,0.791358120258124
CCL17,CCR7,-0.7731422955290034
FCGR3A,GZMB,0.8754460713206852
ACE,ACE2,0.981772769706972
AQP9,FCGR3B,0.8414311719326786
CYP3A4,SLC6A4,0.9187566240847344
MT1E,SLC30A2,-0.9733537163816374
HSD3B1,SULT2A1,0.7551914514713877
LCN2,MMP2,0.9224854061560757
HKDC1,TKT,-0.9324165287342464
FCGR3A,LILRB2,0.9179514009298073
CD40,VCAM1,0.7285596198430956
EBF1,SPIB,0.7690240802896006
MUC1,TMPRSS15,-0.9438894622172694
PRKG2,PTS,0.9439508074781666
CLU,LTF,0.9573340218627403
LILRB2,LILRB4,0.930401891245615
FN1,IGFBP3,-0.7696224683013192
ITK,PTPN6,-0.7109111730159995
CD79A,CR2,-0.9338953152074151
FERMT3,WAS,0.7628263767926478
SLC10A2,SLC15A1,0.9695109994322795
IMP3,RPLP0,0.7919959795642523
LPCAT1,PLA2G12B,-0.7315561242789255
DERA,HKDC1,0.9720623258626476
FA2H,PNPLA6,-0.9169424605756633
GZMA,NKG7,-0.7019938328965618
ASF1B,TONSL,-0.7351305848225466
HSPBP1,MRPL13,-0.7083302620699334
CD22,CD38,0.7393993605836817
CYP2C18,MGST3,0.9783607036323131
CCL20,SRC,-0.7313938950311566
CD38,ICOS,0.7854431243908375
CD36,SCARF1,0.9393812945134006
HK2,MYC,0.7899041658187588
FPR1,SRC,0.8329471604312816
HLA-DRB1,HLA-DRB5,0.9728628529257617
POLR2J3,SNRPG,0.7998757638959488
GNLY,NKG7,-0.8871573703489447
ITGB2,RASGRP2,0.8944213436549046
LILRB2,TYROBP,0.8146680981528681
IFNGR1,NRAS,0.9896845873923897
ICAM1,SAA1,0.8444059532731718
LDHD,PKM,0.8392621042832827
MYL12B,SRC,-0.856812235936956
TMPRSS15,TXN,0.9334568522939517
COL17A1,HLA-DQB1,-0.9720768483142321
EEF1D,RPS4Y1,0.9348549002084879
S100A12,SLC11A1,0.7769291295803298
ALDOB,PCK1,0.7679978264048994
CD28,SH2D1A,0.940060582600557
PKLR,RPL26,-0.8470491717165501
RPL41,RPS10,0.729413903812939
CCL13,CXCR2,0.8479755361654077
ADGRF1,GNAI1,-0.729793102313041
EIF1AY,RPS7,0.7968002299893738
CHAC1,MGST3,-0.8136266100447375
MNX1,SLC2A2,0.9693801893376978
NR0B2,SRC,-0.7175805735041261
CD4,IFNGR1,-0.8458712088088073
FERMT3,ICAM1,0.8493994135603614
MT1A,MT1G,-0.876289491965682
SLC13A1,SLC26A3,0.7974830152342715
CXCL11,TNFAIP6,0.807195188864387
SLC30A10,SLC30A2,-0.9526671351823098
CENPA,RCC1,0.9504818626226629
NDUFA13,SRSF1,-0.8578430094509287
MRPL13,MRPL39,0.9194373741233519
CYP2B6,CYP3A4,0.7924501889193202
PAX5,SPI1,-0.7534595135127162
EBF1,PAX5,0.799975410511625
EIF1AY,RPL26,-0.8326734199926412
PFKFB3,PKM,-0.7190143582063485
CD53,PTPRC,0.7110627744744967
IFNGR1,IFNLR1,0.9750493966401904
IFITM2,IFITM3,0.9451050101110465
FOS,SPI1,-0.9526510700439219
CYP2B6,UGT2B7,0.7652906715284536
CXCR4,RGS1,0.8357954611491459
CD28,LILRB4,-0.7847801248985673
DPP4,MGAM,0.9758085739380492
FOS,KLF2,0.7170568198379907
CD69,ICAM1,-0.7503526705514604
CST7,NKG7,0.8855546558597498
CD7,DPP4,-0.731445386310782
EPHA1,NGEF,0.7747349179953142
EMP1,PHEX,-0.7704273967547526
ALDOB,DERA,0.8291346358378693
ABCC2,UGT2B7,0.8755870565697592
P4HA1,PYCR2,0.8858613234525718
IL1B,TREM1,0.7035065579762447
AICDA,IGLL5,-0.8620009942699214
EPSTI1,IFI44L,0.9855492591193284
RPL22L1,RPS7,0.8453352195698839
MUC2,MUC3A,0.899279582681395
CCL11,DPP4,-0.9591891315229956
CH25H,SOAT2,0.8462081902070518
ACTN4,ZYX,0.7659719999712377
ICAM1,VWF,0.7846799397743452
APOE,BGN,0.8812008518521356
PLAUR,TIMP1,-0.7091727233284171
ANPEP,MME,0.9555206324649599
LILRB2,PTPN6,0.9032366752357945
LCN2,S100A12,0.7884234292433034
PKLR,RPLP0,-0.8348055678438676
FABP6,SLC10A2,-0.7392252035341914
CENPA,KAT2B,0.9388278926873557
CD40,ITGAL,0.7308029126416633
MUC1,MUC17,-0.9529870026758847
C17orf78,PIGW,0.8840952123506584
CCL11,CXCL11,-0.7338422483465703
LILRB2,RNASE2,0.9087282660676167
BGN,COL6A2,0.777118819578557
CYP4F2,PLA2G2A,-0.9001079215044872
MMP1,OSM,0.8827409751902706
TNFRSF13C,TNFSF11,0.870075913316852
CD28,CD69,0.8752982976344068
CASP8,CASP9,0.9792439566796314
CLU,PLA2G7,0.8388244023929631
CCL19,CCR7,0.8934031613478565
CD9,MME,0.9532703051308304
LRAT,RBP2,-0.7105976360685803
MYC,NRAS,0.9306521891742531
MT1F,MT1G,0.9886908158730904
HSPA1A,HSPB1,-0.8802965400319572
ACE,SI,0.9699855592507858
AICDA,TNFRSF13B,-0.922733761842898
ATP5MF,ATP5MGL,-0.8924237328199167
PDXDC1,RRN3,0.945111576681435
CD40,ICOS,0.8460290981762894
MYC,SGK1,0.9252851902132667
CD4,IL2RG,0.8613269531141927
IPO4,SRSF1,-0.9005007001406315
EIF1AY,RPLP0,-0.8443833439932854
FPR1,TREM1,-0.7783538980612764
CCL28,CXCR2,0.7233949503357663
HBA1,RPS10,0.8558489024167962
CD40,PDCD1LG2,0.8497508836882627
MAP2K3,TXN,0.983725948104975
HLA-DRB1,PTPN6,0.8870634313780902
CXCR4,SOCS3,0.7768267592876552
IL1B,TNFAIP2,0.8362870843560699
CCR7,CD48,0.8457624809339719
AQP11,AQP7,0.830874343930716
GCH1,PKLR,0.912746584072602
MMP1,TIMP1,-0.9208083536768447
SRC,TYROBP,0.8058455260781745
ATP5MF,SDHC,-0.9479226937836319
ACE2,SLC6A20,0.9815011563801722
CETP,PLA2G7,0.7064436015836892
MEP1B,NTS,0.7157031444668466
SLC26A3,SLC9A2,0.9629831704299405
CYP2B6,PLA2G2A,-0.850748792509451
FCGR3B,HCST,0.7699037976721426
CCL17,CCL22,0.915033882673325
SELENOF,SELENOI,0.7170367828535609
NIBAN3,SPIB,0.8008859127582088
EPHA1,FN1,-0.8404481269342147
CD40,TNFSF8,0.7558080773793853
IL15,SOCS1,0.9249818823223627
IL1B,MMP1,0.8683346919508225
ANPEP,TNF,-0.7730810947577094
CXCL11,CXCR4,0.8008449420993587
FN1,GAS6,-0.7968546329825809
APOE,ICAM1,0.730416062587772
MMP2,MMP9,-0.743822266799424
SI,SLC2A2,0.9744815409549096
ACE,SERPINE1,0.9314065176749715
GNE,MAN2C1,0.7640410649654334
CD19,CD37,0.8191600324392904
HLA-DQA1,HLA-DQB1,0.9588573916472086
CXCR4,MMP2,-0.713807555290728
CD38,IL21R,0.8829707288477937
IFNGR1,OSM,0.8444828893691391
IL1B,PLAUR,0.7376543801646911
FN1,LCN2,0.853927165512841
RPL26,RPS10,0.7958560309439558
GRK2,MAP2K1,-0.7518621298751975
ANPEP,NT5E,0.9613910944124836
CD40,CD83,0.7344283148552999
PCDH11Y,USP9Y,0.8283454968605835
MUC17,MUC3A,-0.8723815889368299
MGST1,MGST3,0.9509869012034182
MT1H,MT1X,0.982116496380502
CD53,ITGB2,0.8462199990889527
RPS10,SEC61B,-0.7074216741807959
ESPL1,KIF18B,0.9329636883202509
IL21R,IL2RA,0.8360140394977371
SELENOI,SELENOT,0.8787923551938698
LTB,TNFSF11,0.7522131343850189
NKG7,TIGIT,0.8120879129067393
ICOS,PIK3CD,0.86356303373417
CCL21,PTPRC,0.8348681447913392
CD6,SPOCK2,0.9085818793514935
ANPEP,FCGR3A,-0.9182207822732339
CCR7,TNFRSF9,0.9044389207926591
COL18A1,ITGA5,0.8581014320521777
CR2,TNFRSF13B,-0.9683499093377436
RPL26,RPL41,0.9254264837072466
CD79B,TCL1A,0.8829393123788285
CD274,CD40,0.7065401596003159
EIF4EBP1,SRC,0.8490307782443361
DMBT1,MUC5B,0.8047459906511417
CCL21,SELL,0.9115640805577674
CCL17,CCL4,0.7626409801725648
MMP1,PLAUR,0.9369077639556731
NT5E,VCAM1,0.7748769837034148
CDK8,MYC,0.8948156475405981
ALDH1A2,UGT2B17,-0.8274573614956006
ICAM1,SOCS1,-0.9063649924463719
IFNLR1,IL11,-0.8625810440214668
CDH1,EPHA2,0.974875690126099
CD69,TIGIT,-0.7277650206498852
AQP11,AQP3,0.9131474626775906
LUM,TIMP1,-0.7420023395387882
ANPEP,MMP9,0.7861804474008953
ABCG5,SLC51B,0.8263891179462632
GSTA1,MGST1,0.9401605156097433
GRIK2,SDCBP,0.8732857815138363
ENPP3,PKM,-0.8074264263465868
FN1,PCOLCE,0.8555321888200762
MMP1,MMP7,-0.8798387039251705
CXCR1,GRK2,0.7937395100861978
NR0B2,SREBF1,0.8558924558344346
PFKFB3,PGAM1,0.873068467253508
FOS,MMP9,0.756898936325543
APOB,SOAT2,0.7774084749736966
ARPC1A,WAS,-0.7805596728546308
CD79B,VPREB3,0.9674175774259487
MUC17,PDZK1,0.9468853260530503
AREG,FOS,-0.9093859737292348
CYP2B6,CYP4F2,0.8107376383447601
MYC,SDHC,0.9342019318966613
EIF4EBP1,MYC,-0.723395941500009
CCL21,LTB,0.8106946186080141
MT1H,MT2A,0.8802591162887397
CD79B,PIK3CD,0.8410110833602646
CXCL11,OSM,0.7881631106890384
NUDT21,SRSF1,0.846240508227728
CFI,ENPEP,-0.8018565044342042
IL2RA,JAK3,0.781130123468673
LAT,TXK,0.7010775540179794
USP9Y,UTY,0.8949540347865321
HBA2,RPS4Y1,-0.7477559397391508
HLA-DRB1,NFKBIL1,0.7935258229498497
S1PR3,SPNS2,0.7213008900020078
AQP9,GK,-0.9252847509987552
TUBAL3,TUBB2B,0.9554564190720962
SLC2A2,SLC5A11,0.9476743074558766
SNRPG,SNRPN,-0.7140434504856217
IRF8,TYROBP,-0.7809604222265095
CXCR4,GNB2,0.8128072841464125
EEF1D,RPLP0,-0.8834549806123912
CD3E,CD79A,0.7385362211664769
DUSP1,IER2,-0.7182295150363309
IGLL5,IL15,-0.820253739789525
SLC15A1,SLC22A5,0.8686951587239842
CA9,MMP9,0.802218507025155
FN1,ZYX,0.7634976043470149
IFNGR1,SOCS1,0.978205181998634
DUSP1,TSC22D3,0.7011082382567876
CYP4F2,CYP4F3,0.9008940249477948
PGAM1,TKT,-0.8481772988755675
ARPC1A,PFN2,0.9791283723102719
SLC15A1,SLC22A4,0.9836904390628128
SH2D1A,SLAMF6,0.8616039929536764
CD79B,SPIB,0.9573779022386848
FCGR3A,SRC,0.7735120912924633
CCL28,CXCL10,-0.7740212617993416
CD69,IL15,0.9207217461537411
ITGB2,PIK3CD,0.9578457797423756
FCN1,LILRB2,0.965203429588957
DPP4,XPNPEP2,0.870904725644486
CCR7,CTLA4,0.7811975684763853
BMP4,NOG,0.8031254440242936
CMTM2,CXCR1,0.7143497133387826
CD22,PAX5,0.9575536983430323
DDX3Y,UTY,0.9295396798141673
HLA-DQA1,IDO1,-0.8203946955997676
CD48,PTPRC,0.7391110369755763
CD36,S100A12,-0.827868825215656
HSD3B1,UGT2B17,0.7121616472166541
TNFRSF13B,TNFRSF13C,-0.9823318080362784
IRF8,KLF4,0.9237687362004604
ALDH18A1,ALDH1A2,-0.9433367665050928
GSTP1,MGST1,-0.9207875219497539
IRF8,SPI1,-0.9179350701375933
AKR1B10,GK,0.9687544234420218
FOS,MMP1,0.9256423744012668
CD4,SOCS3,-0.7940706068694976
IL1RN,IL33,0.9299488181655224
GCG,NTS,0.977697681747505
ENPP3,GCH1,0.8071944589802323
CD7,CD79A,0.8010098115920722
APOE,TGFB1,0.731723994414009
LCN2,MMP1,-0.9780697461981583
CD3E,CD7,0.7331472131331511
ACE,ANPEP,0.9459724917587743
EEF1A1,EEF1D,0.8710559521844256
RPS4Y1,UTY,0.9311844493874947
LILRB1,TYROBP,0.7933382101642077
AICDA,BACH2,0.9454400179049013
SELENOF,SELENOP,0.8563414952667198
CYP3A4,UGT2A3,0.8658872100612245
CYP2B6,CYP4F3,0.7777240976484844
CASP9,FOS,0.9743531873726213
CD28,CD38,0.7683380588870072
BAK1,C6,0.8549689990233797
CXCR1,FPR1,0.7542125275135156
SLC6A19,TMIGD1,0.9820997567747891
KLHL12,ZSWIM8,0.9105137173343542
CHUK,TNFRSF13C,0.9042195519890327
GCG,SLC2A2,0.9642306598430447
DPP4,FN1,-0.8072398372583954
CCL19,PTPRC,0.9454153503333301
CST7,LGMN,-0.8991710046337005
CTH,PSAT1,0.7521648978782886
ACKR3,CCL4,-0.7786010143949552
DUSP1,ZFP36,0.8228105181064366
CD4,GZMA,-0.7226639758812959
MAP2K3,MYC,0.9371870490172407
CCL22,CXCR1,0.7444923750586401
CDH1,PXN,0.7674370696288187
CD4,HLA-DQB1,0.8723339683708378
ABCG2,CYP2B6,0.8938085018904788
GCG,MGAM,0.9573329380620811
CTLA4,CXCR4,0.8041176804595932
CD79B,PAX5,0.8881615410313953
ACE2,LTF,0.8273869544605765
HSPBP1,RPS4X,0.8283266000791503
EIF4H,SNRPG,0.7684811917749029
EEF1A1,PSMA5,0.9195442527119841
CD22,MS4A1,0.979268304802191
ACKR3,CCL25,-0.9345936332709945
EPHA2,GIT1,-0.7362230702808747
DPP4,VCAM1,0.782346205258361
IL2RB,ITK,0.8964241388545675
CNR1,CNR2,0.9245733955092623
ICOS,MS4A1,0.7773964370189593
CCL20,CCL25,-0.8016762594922512
ID1,MYC,0.9292104195645707
DOK3,TYROBP,0.757678396282734
ABCB1,CYP3A4,0.8006084133659584
MYL9,TAGLN2,0.8892865997834738
APOB,APOE,-0.84076188158683
CIDEC,CREB3L3,-0.9108825020625047
CDH1,RPS10,-0.8797332620490599
PKM,RPS4X,0.8515139857129163
SLC15A1,SLC2A2,0.9814664716668613
CD3E,CD4,0.8351468163549121
BGN,LOXL1,0.9028892186378236
GNB2,RASD1,0.9320691860830851
CCL19,LTB,0.9606007995057205
CYP2B6,MGST1,0.8584884063056493
MT-ND1,NDUFA13,0.9350334944133165
CDK8,SREBF1,0.9106363430774483
BTK,TLR6,0.866942347526879
BACH2,TCF7,0.8561655705035398
B3GNT5,B4GALT4,0.9627611202660707
CCR7,CD40,0.7713979535802731
CCR7,MS4A1,0.949414893256744
LILRB1,PTPN6,0.7668393019374068
IL33,TNF,0.7570831488766318
ACE,PCSK9,0.8044668373045223
MMP9,NFATC1,0.7640953655195234
SOCS1,SOCS3,0.9476146016998741
DAPP1,PLEK,-0.9439544882130736
CYP2B6,SLC35A2,0.884329824207576
ABCG2,SLC22A4,0.9760568167612935
ASF1B,ESPL1,-0.7820390666194197
MMP2,POSTN,0.9126372041772813
CD36,GP1BA,0.7502452340590413
RPL26,SEC61B,-0.7790951175617973
MT1E,MT1X,0.9827660677847487
C3,FCGR3A,0.7197046970299638
C3,FCGR3B,0.7598812628017525
SLC2A2,SREBF1,0.9172352634281721
C3,ENPEP,-0.8236940714953922
ITK,TXK,0.795753712668871
SRC,WAS,0.7747621243083739
CCL13,CCL4,0.7474760998194956
ABCC2,SLC35A2,0.901219034853867
AK4,PKLR,0.9288833731516898
BEST2,CLCA4,0.8160592889568631
MT1G,MT2A,0.922688973936984
LCN2,MUC1,0.9761670001065674
CD36,EMP1,0.9367975902412009
TNFRSF12A,TNFSF13B,-0.8041050005450744
MMP7,SERPINE1,-0.8413515003002856
CD3E,GZMB,0.7494868671460926
CARD11,CTLA4,0.7717090374645128
AKR1B10,DHDH,0.9165229286132459
AICDA,MYC,0.8803185240112024
AQP11,AQP9,-0.7572593857621025
CRTC2,KAT2B,0.949268849695693
CD52,PTPRC,0.7192716344897324
AGXT2,CTH,0.9765416131092959
CD79B,MS4A1,0.9910504391581142
APOA4,CREB3L3,-0.929503606880714
BTLA,POU2AF1,0.7902849639831012
GNG2,IGLL5,0.7199964775229507
C3,MMP9,-0.7796279170648739
CD28,CD9,0.7472241587752008
CCL11,CD4,0.8727562090954284
HLA-DQB1,PTPN6,0.9136205799135426
MEP1A,SI,0.9452828233483437
CCL13,CCL25,0.9320061761020386
SAA1,TNF,0.7794044920678908
GCG,TAC1,-0.8347988118259246
MMP2,TGFB1,0.750838517454464
CCL22,IDO1,-0.8308892324774145
ALDH18A1,FADS6,0.9784653630027672
CD22,CD79A,-0.7284417748753494
CD28,LCN2,-0.7891524842948295
ANPEP,DPP4,0.9408574858725726
SIRPB1,TYROBP,0.7774344268633443
CCL19,ITGB2,0.7854344606741185
FOS,TSC22D3,0.9329862057022796
CD36,TIMP1,-0.8644025233549891
PAX5,TCF7,0.8399178325747474
CR2,MME,0.9478524023821164
AKT1,PXN,0.7788129383973988
DPP4,NPY,0.9822249056393506
MMP1,TNF,-0.8164293586610751
CDK8,MED24,-0.8544424172528937
CD9,DPP4,0.9362205274331844
CD7,GZMB,0.7366067354891597
LY96,TICAM1,-0.8661933260510882
ASAH2,SMPD4,0.7117068007644782
CHCHD3,MTX2,0.7215293841076316
USP2,USP5,-0.7007622418297297
ACP5,FOS,-0.7460305659921697
IDO1,NT5E,0.8117877069535234
CD19,SELL,0.7174875306364326
APOE,C3,0.81323414954537
IGFBP2,SHBG,-0.7670946370718978
CD38,PTPRC,0.8689583481539696
DEPTOR,EIF4EBP1,-0.836691229866487
CD4,MADCAM1,0.8670875554226234
MUC2,REG4,0.7860111162822928
CD4,CXCR4,-0.7251670445538446
SRSF1,TONSL,0.9553682128261373
