geneA,geneB,weight
CD79A,PIK3CD,0.8761871081411677
CD1C,CD79A,0.9424455675191709
CD38,CTLA4,0.7506062431167954
ABCG2,SLC15A1,0.8203900293111278
DPP4,GCG,0.917935046505724
CD4,IL2RB,-0.702694975454841
FN1,SRC,0.7258428160384816
PAX5,RHOH,0.8881465204616313
CD4,ITGB2,0.9167753655918843
CD3E,CD48,0.8701698808647518
INPP5D,JAK3,0.9471951779116097
CCL19,CD83,0.959989812397339
CD38,CR2,0.7332194480554012
FCRLA,POU2AF1,0.9423504031559026
CYP3A4,GSTA2,0.8874878843549302
CCL2,FCGR2B,-0.7299398902751232
CCR7,CD40LG,0.9084336260648783
CCR7,JAK3,0.9310434517034814
CD79A,FCER2,0.9547045669974804
SLC15A1,SLC28A2,0.8187678922406201
EIF4A3,SRSF1,0.9317445356973312
CCL18,CXCL13,0.7438634961220142
CP,SERPING1,0.9512207980989325
PIK3CD,RAC2,0.9245050228114715
COL6A2,ITGA5,0.837299806661214
MT1M,MT2A,0.9126569945891053
NDUFB3,SLC25A23,-0.8398509658789256
GPR183,IGLL5,0.9987341394398703
CD40,CD5,0.8905461465628176
PIK3CD,PLCG2,0.7400225192979908
FCMR,VPREB3,-0.8040401421724516
GBP1,GBP5,0.8398495242668661
CCR7,ITGB2,0.913623049916049
NFATC1,TYROBP,0.833568606653577
BACH2,BATF,0.906987525532973
APOB,TM6SF2,0.7923252917117491
CR2,MS4A1,0.8354535350816519
RPS10,SELENOP,-0.8109151897380625
ABCB1,CYP2B6,0.7442846604762602
CD40,GZMB,0.8200221204209149
CENPA,H2AC14,0.8018331645557315
FN1,ITGB2,0.7000362723471302
ITGB2,TGFB1,0.9030325848795377
CD6,LAX1,0.9902789718293217
PTPRC,TNFSF13B,0.9712439133608236
CD22,FCGR3B,0.7246234321673298
CCL2,CCL20,0.7378910736960076
COL18A1,MMP2,-0.8607948653484424
NFATC1,RUNX2,0.716002304356042
CXCL8,IL11,0.8033090461666712
S1PR1,SRC,0.7358494234400069
CNR2,GNG2,0.9426149946010767
MT1B,MT1G,0.9429725138059354
CCL25,CXCR4,-0.7247077775696057
CD4,FCGR3B,0.7734593598141455
CCL21,CCR7,0.9466647593354143
BTK,CD40,0.7388116917897761
CENPA,KIF18B,0.8989177725912056
CYP2C19,PLA2G12B,0.701830090683366
APOE,CLU,0.8833603992146835
IL1B,IL1RN,-0.7712329870713414
CCL17,CCR7,0.9130341422019495
FCGR3A,GZMB,-0.7531780126228925
ACE,ACE2,0.8997237179658326
AQP9,FCGR3B,0.8356498949915654
ABCG8,MTTP,0.8128415343447801
CYP3A4,SLC6A4,0.833142647461144
MT1E,SLC30A2,0.7514927426905584
HSD3B1,SULT2A1,0.7926323565935972
LCN2,MMP2,0.8398503023538368
LTA,LTB,0.8370154360854631
NFATC1,SPI1,0.8433541164060805
HKDC1,TKT,-0.7664774419327993
EBF1,SPIB,0.7413945251703832
HDAC7,RUNX2,0.8887402377374685
CXCR4,THY1,0.9403954319973364
LILRB2,LILRB4,0.8946257163620065
ITK,PTPN6,0.8015699103731548
CD79A,CR2,0.7294583111277773
FERMT3,WAS,0.8615082197502653
SLC10A2,SLC15A1,0.8717897150874038
CD19,CD40,0.8377543166966631
CD5,SELL,0.9425677182859266
CD52,TYROBP,0.9677954695014694
IMP3,RPLP0,0.7606608721450462
LPCAT1,PLA2G12B,-0.7306919294982162
DERA,HKDC1,0.8348131413632273
CCR7,CD19,0.8897630613510396
CDK16,TDRD7,-0.902605089722896
CYP2C18,MGST3,-0.9961927470209408
CD3E,HLA-DQA2,0.8525399127091814
CCL20,SRC,-0.7164956345641859
RAC2,WAS,0.9440765963349391
C3,FN1,0.7734822508619904
CD79A,RHOH,0.804755896342539
CLU,SHBG,-0.9248550558363066
GNG2,GPR183,0.9343126299209816
PTPRC,TYROBP,0.9556393967177365
LILRB2,TYROBP,0.8937428500088326
IFNGR1,NRAS,0.8919277085242695
CD1C,CD4,0.9873074485265462
LDHD,PKM,-0.86803868727532
CCL20,CCL23,-0.8400738788411042
GNG2,PIK3CD,0.8328472829228736
S100A12,SLC11A1,0.7058906786470898
CD28,SH2D1A,0.9324200833139558
PKLR,RPL26,-0.7962123028309038
RPL41,RPS10,0.8949594542862956
BATF,JUND,0.9156224800279666
CD19,CD36,0.7911781179982676
CNR1,GNG2,0.8626292796631662
CHAC1,MGST3,-0.8039801676352384
MNX1,SLC2A2,0.718823543815149
CD4,IFNGR1,-0.770545230304031
CXCL9,HLA-DQA1,0.715426211373783
LTA,TNF,0.7439653645841053
NLRC5,NLRP1,0.7035035136293512
CD1C,IRF8,-0.8261835830019081
MT1A,MT1G,0.8093795643670977
CD1C,CD5,0.9336228781669309
CD27,ICOS,0.8144295942011752
SULT1A3,VWF,-0.7574657736694209
PTPRC,SPI1,0.9611764271692728
CENPA,RCC1,0.8702966349934196
SLC51A,SULT2A1,0.8422978413604345
NDUFA13,SRSF1,-0.8930099935009314
MRPL13,MRPL39,0.8944632277003646
CLU,LPL,0.7699830892916066
ABCG5,MTTP,0.7552754536963504
LOXL1,LTBP2,0.739813611020335
CYP2B6,CYP3A4,0.7007569630710423
PAX5,SPI1,0.7120613553036009
ACKR1,BTLA,0.7799908199538759
EBF1,PAX5,0.7932311429068545
EIF1AY,RPL26,-0.8597500763814807
CD40,CXCL8,0.7501891720066539
CCL18,CHIT1,0.7374775808936894
LPL,SAA1,0.745323645335707
IL15RA,IL2RG,-0.7600945971275254
IL2RB,ITGAL,-0.7543999792756368
IFNGR1,IFNLR1,0.8257258512092911
IFITM2,IFITM3,0.9413453294529233
CXCR4,RGS1,0.7623315062579261
CD1C,LILRB2,0.9045934170527506
CD28,LILRB4,0.973413100533159
MMP10,MMP3,0.7125857992931123
CD4,PLB1,-0.927138165458761
DPP4,MGAM,0.9729477914894328
PPP1CA,PPP1R11,0.7468269805088767
CST7,NKG7,0.9437026631851577
APOA1,APOB,0.8222505552355032
CD40LG,CXCR4,0.9717881975664775
ABCC2,UGT2B7,0.7545978333520051
P4HA1,PYCR2,0.8184727782805018
RPL22L1,RPS7,0.8205940306339619
CCL11,DPP4,-0.8221280635228111
ACTN4,ZYX,0.789191389380169
APOE,BGN,0.8586512621957922
PLAUR,TIMP1,0.7243728379657481
CCR7,NKG7,0.9125580850176577
ANPEP,MME,0.741427959234977
LILRB2,PTPN6,0.8840937144115495
LCN2,S100A12,0.7904614451897242
FABP6,SLC10A2,0.8711855228132377
CENPA,KAT2B,0.8458326849682143
RPS7,SEC61B,0.7453158533554008
CYP2C18,CYP2C9,-0.9545945745582165
CD40,ITGAL,0.8196175564246672
CXCL8,SAA2,0.8793843256969984
SPI1,TCF7,0.9173861967558143
BGN,COL6A2,0.867857325543215
BANK1,CD79A,0.9512664699408537
CD4,CD48,0.8248924213378291
CLU,PLA2G7,0.8667575630212794
CCL19,CCR7,0.9577246167662906
LRAT,RBP2,0.7007311083699609
JAK3,PIK3CD,0.9220031117615706
CD19,CXCR4,0.9861669402865405
MT1F,MT1G,0.9758563348561738
ACE,SI,0.9141286089804482
CD40,ICOS,0.8513636071314411
CD4,IL2RG,0.9442621801494455
APOB,PLA2G7,-0.7563537804679562
CCL2,CCL8,0.7092224236527099
IPO4,SRSF1,-0.8221828309008854
MME,THY1,-0.7456409844635029
EIF1AY,RPLP0,-0.7772135284698539
CYP2J2,PLB1,0.8327188925361787
HBA1,RPS10,0.8814655739915681
CD40,PDCD1LG2,0.7388201620032083
BATF,IRF4,0.9743173147213418
PIK3CD,PTPN6,0.9151529737884112
ATF3,IER2,-0.8138135765687972
CCR7,CD48,0.8569352689845262
CD4,CD52,0.9821749622173191
CXCL8,TLR6,0.7738913622767755
AQP9,MNDA,0.7133036239321581
MMP1,TIMP1,0.7363178688139786
PLA2G2D,PLB1,-0.7787946402215078
SRC,TYROBP,0.7815601392949184
ATP5MF,SDHC,-0.75277377992762
CETP,PLA2G7,0.733226148213606
MEP1B,NTS,0.8451073288198258
CCR7,IL2RG,0.8425411574881763
CXCL8,TNFSF8,0.7272315271207896
CCL21,CCL22,0.8670082035685948
APOB,CLU,-0.7394839529770477
FCGR3B,HCST,0.8817683524953065
CD19,IL21R,0.9468225404662729
CCL17,CCL22,0.8504560448556315
SELENOF,SELENOI,0.8719879287985516
NIBAN3,SPIB,0.8496436220197026
CD40,TNFSF8,0.8350671866965946
CXCL10,IL2RA,-0.9665320091800563
FN1,GAS6,-0.8245884391126542
CCL18,CCL21,0.7538346512492763
SI,SLC2A2,0.9060515630720782
CD19,CD37,0.9952520097886461
ATF3,NFATC1,-0.737640812377029
CXCR4,MMP2,0.9100225755445607
CD38,IL21R,0.7236042647569657
MS4A1,TNFRSF13C,0.9755909964772579
PLCG2,RAC2,0.7226093377751168
FN1,LCN2,0.7203497402484829
RPL26,RPS10,0.7594212606719335
IL27RA,JAK3,0.9176323920056085
CHI3L1,IL1B,-0.7867078945226079
IL2RA,SELL,0.9846461285728515
IDO1,KYNU,0.9757562572364281
CD40,CD83,0.7503131597357829
PCDH11Y,USP9Y,-0.8656258257348615
MUC17,MUC3A,-0.7665141016314525
MGST1,MGST3,0.7883197736229967
MT1H,MT1X,0.9120400770266142
LEFTY1,TGFB1,0.8903609651618878
ESPL1,KIF18B,0.8758520480250086
IL21R,IL2RA,0.9016868743107957
EEF1A1,RPL41,-0.8594453134800976
CD38,ITGAX,0.7543975954725284
CD4,HLA-DQA2,0.755522607855226
CD3E,MS4A1,0.9588786166075285
SELENOI,SELENOT,0.810076488465901
CD40LG,CD5,0.9308146372197031
LGR5,NOG,-0.8210725711346448
IGLL5,PIGR,0.9974514446705183
NKG7,TIGIT,0.9625507459165188
ICOS,PIK3CD,0.9119334351228456
CD28,SRC,0.7474903774403973
THY1,TIMP1,0.8491864344742251
CCL21,PTPRC,0.9749809806073008
CD40LG,GZMB,0.988983816126847
CD6,SPOCK2,0.9834431054004975
C1QC,SERPING1,0.7761638899735473
SDF2L1,STIP1,0.9424115901538076
CD4,IL27RA,0.919034952180489
BTLA,TIGIT,0.9390201153895552
CD40LG,LILRB2,0.8789226656340585
CD27,IL21R,0.8290611819331407
RPL26,RPL41,0.9431950042148313
CD79B,TCL1A,0.8543094864726504
DMBT1,MUC5B,-0.727476293252989
CCL21,SELL,0.976915432245591
CD19,IRF8,-0.8109685334286874
S100A8,S100A9,0.8663333748909966
ABCG2,UGT1A1,0.7039242663470807
CDH1,EPHA2,0.7657717608558633
AQP11,AQP3,0.7056505593113981
CEACAM5,MUC1,0.8465256884048608
ACP5,NFATC1,0.8397289156152784
CD22,LILRB3,0.9082134830370975
CHI3L1,SPP1,0.812426889687575
POU2AF1,SPI1,0.923727137571683
CD19,IGLL5,0.9995637762385726
CD3E,CD6,0.9970282768325377
CD40LG,TNFRSF13B,0.9873637820641817
CD37,CD4,0.9879314669654313
APOB,SOAT2,0.8672968799995655
ARPC1A,WAS,-0.7937342037719584
CD79B,VPREB3,0.9271061070351422
PLA2G7,SAA2,0.8398092172099024
MUC17,PDZK1,0.8645568830772573
CD48,IL2RA,0.7948888694539598
CYP2B6,CYP4F2,0.7160352505125976
NR0B2,SLC51A,0.7229705442838824
CCL21,LTB,0.9361167841920749
GNG2,GRK2,0.7909403717788602
SAA1,SAA2,0.834680249997211
HAAO,IDO1,0.9698852301616108
MT1H,MT2A,0.9613272416029977
ITGB2,THY1,0.8593181564266701
CD79B,PIK3CD,0.9498201605094013
NUDT21,SRSF1,0.8027961894404403
IL2RA,JAK3,0.9442093528350148
USP9Y,UTY,0.9569575112723401
CD19,TNFRSF13B,0.9968125962332599
CXCL8,CXCL9,0.7320515060252202
ACTN4,HDAC7,0.8693624270453053
AQP9,GK,-0.8355203342737477
SLC2A2,SLC5A11,0.8603432343814275
SNRPG,SNRPN,-0.8283231989582195
IRF8,TYROBP,-0.7521371401340603
CXCR4,GNB2,-0.7452551221086615
CYP7B1,GPR183,-0.8225915557802641
EEF1D,RPLP0,-0.7095567045025786
CD3E,CD79A,0.9377075326132426
DUSP1,IER2,-0.7454521255657791
IGLL5,IL15,0.7128541205269723
IL2RA,IL2RB,-0.9717590588304731
CCL20,IL2RA,-0.9931662826931006
CCL19,CCL22,0.871806323456191
CYP4F2,CYP4F3,-0.8563336754139159
CCL21,SRC,0.7225473238702782
IL11,IL2RA,0.7275188589030978
PGAM1,TKT,-0.7721776207864876
ARPC1A,PFN2,0.8647464522657495
ITGB2,PIK3CD,0.9643517449475228
CCL21,CXCL9,0.7110617755470084
FCN1,LILRB2,0.8925288059073928
DPP4,XPNPEP2,0.8673078723129327
CCR7,CTLA4,0.7723410151095799
CD40,ITGAX,0.724332574725837
BMP4,NOG,0.8159386859130238
CXCR1,CXCR4,0.7881819796461413
DDX3Y,UTY,0.9564050577827446
HLA-DQA1,IDO1,0.8689869312792649
CD48,PTPRC,0.8441020102907137
TNFRSF13B,TNFRSF13C,0.923754971501437
EOMES,GZMB,0.9057529471856904
ALDH18A1,ALDH1A2,-0.7425574197046494
IRF8,SPI1,-0.7379974134646816
GCG,NTS,0.923815740619431
APOE,TGFB1,0.9144823056502528
CD3E,CD7,-0.7609071351066327
ACE,ANPEP,0.8016088767638655
CD3E,FCGR2B,0.9881053856704763
EEF1A1,EEF1D,0.7401719348425878
RPS4Y1,UTY,0.9630144552297949
CCL2,IDO1,-0.999976156287749
LILRB1,TYROBP,0.976867573615313
SELENOF,SELENOP,0.8223528188381135
CD180,CD19,0.7221644656728928
CYP3A4,UGT2A3,0.8343077208355684
CD27,TNFRSF13B,0.9347462215931726
ALYREF,SNRPG,-0.7695596912712349
CXCR1,FPR1,0.8496166300215241
SLC6A19,TMIGD1,0.9035356521283578
CLU,SAA2,0.9177110132812545
FSCN1,MMP2,0.7984360203632335
GCG,SLC2A2,0.7486026421267709
CD5,IL2RA,0.9180113459768455
DPP4,FN1,-0.7878196977962507
ISOC2,NAPRT,0.7634230700158006
CXCL13,MADCAM1,0.8535371953009788
CCL19,PTPRC,0.9733473291310553
CD274,IDO1,-0.988808694975465
CDH1,CLDN7,-0.7183293771664141
CCR7,CD1C,0.9046493086113138
GFRA1,NTRK2,0.9267305306262292
CCL19,S1PR1,0.9157198528807685
FCGR2B,TAGLN2,0.931832473982795
ITK,PTPRC,0.8299061699579486
CD40LG,SH2D1A,0.941503356226111
DUSP1,ZFP36,0.7009574757902315
CYFIP2,SRC,0.7775651440997653
ABCG2,CYP2B6,0.716089024931963
GCG,MGAM,0.9125253965493616
CD48,TIGIT,0.8186831739574185
C3,ITGB2,0.9138837146869584
CXCL8,HMOX1,0.8783715589950837
EIF4H,SNRPG,0.8208470423228279
EEF1A1,PSMA5,0.7174053434337935
CD22,MS4A1,0.9739194288216789
REG1B,ZC3H12A,-0.9119031806051103
CNR1,CNR2,0.9510878940471978
ICOS,MS4A1,0.9017682245497348
MMP9,PTPRC,-0.962489178355935
RPL39,RPS10,-0.7524133885805862
CD52,IL2RA,0.9909135207268068
CD4,CD40,0.8199191954339068
ABCB1,CYP3A4,0.7834296525411322
MYL9,TAGLN2,0.9568051685558452
S1PR1,S1PR4,0.8851804922789653
APOB,APOE,-0.7422072184532105
UBA1,USP5,0.8134483750034429
CDH1,RPS10,-0.802133288884789
PKM,RPS4X,0.7611218426894794
SLC15A1,SLC2A2,0.9256779970553871
CD3E,CD4,0.9906868756811495
PKM,SLC2A3,0.7115832149566479
BGN,LOXL1,0.8551028125474435
CCL19,LTB,0.9614825378994832
ACP5,SPP1,0.8080071598662489
BTK,TLR6,0.8002230459044379
DPP4,FFAR4,-0.7520290947509545
CXCL11,GBP5,0.7549585879488935
BACH2,TCF7,0.93297210088428
CCL11,CXCL13,0.7254698639760483
CD5,DPP4,-0.8353013881905966
B3GNT5,B4GALT4,0.9046538685994072
CCR7,CD40,0.8583568643468367
RPL30,RPS4X,0.864392559794208
CCR7,MS4A1,0.9683155679179514
LILRB1,PTPN6,0.9817412091171751
DAPP1,PLEK,0.758693544692837
CCL20,TGFB1,-0.8632415864146655
CXCL1,CXCL6,0.7702504649566786
HCST,SIGLEC15,0.9996335376639743
RPL26,SEC61B,-0.7484895519756067
MEP1B,XPNPEP2,0.9231181464097736
CD3E,CD5,0.9664114895832996
MT1E,MT1X,0.8999950180404219
WAS,WASHC1,-0.8066672759143854
CD19,CD28,0.9801550771227413
C3,ENPEP,-0.8612028398324242
BMP4,SPP1,0.7447911900544626
SRC,WAS,0.7731195097412711
MT1G,MT2A,0.9606711533269754
LCN2,MUC1,0.7702361586620031
CYP2C18,UGT2B15,-0.7229103687471002
CD3E,GZMB,0.9978618776165648
CARD11,CTLA4,0.7024662588891462
CCL18,CCR7,0.8134058680400971
CRTC2,KAT2B,0.7440950683384588
CD52,PTPRC,0.9879261049864434
CD79B,MS4A1,0.9605053381783418
APOA4,CREB3L3,0.8154413476206879
BTLA,POU2AF1,0.9470674683393171
GNG2,IGLL5,0.9751061391839649
C3,MMP9,-0.7032541484566922
CD28,CD9,-0.7061070859567015
CCL19,CD40LG,0.9428696151491855
CD27,SH2D1A,0.8431069028951883
CCL11,CD4,0.8262624209502829
BATF,EOMES,0.8672185856755579
MEP1A,SI,0.9064083440389077
LILRB2,PTPRC,0.8674993736823731
MMP2,TGFB1,0.9358526606986867
CCL22,IDO1,0.8547649361349583
CD22,CD79A,0.9407689669011744
CD40LG,SELL,0.9714479585337477
CD28,LCN2,0.8846883904267759
EIF4A3,PRMT1,-0.7385438833198588
ANPEP,DPP4,0.7724526133140237
SIRPB1,TYROBP,0.8197586201982547
CCL19,ITGB2,0.9146028727813257
PAX5,TCF7,0.8065202382636287
LPCAT1,PLA2G7,0.8624792601421731
CXCL13,GZMB,0.9134499730945711
GNG2,RAMP3,0.7973397114541695
CDK8,MED24,-0.8740487650574069
IL15RA,IL21R,-0.7836459859524195
CHCHD3,MTX2,0.8621591510300961
CD28,IL2RA,0.9789603724819289
CD27,CD28,0.882952837594381
CD19,SELL,0.9843131732165606
APOE,C3,0.8774208571447206
IGFBP2,SHBG,-0.9820872514863938
CD5,IRF4,0.9332729031303313
CD4,MADCAM1,0.936761615756633
MUC2,REG4,0.7750561707967624
CD4,CXCR4,0.974189011169357
CXCL8,RETNLB,0.7281081376649768
HMOX1,TXN,-0.8438079693362345
MT1E,MT2A,0.9533998314102893
HCST,TYROBP,0.9699939453801364
CD22,POU2AF1,0.9565672060811566
APOA1,APOC3,0.932414473047167
FCN1,TYROBP,0.9660789111288398
IFITM1,IFITM3,0.72603945064118
LCT,MGAM,0.7403508404634511
CXCL1,CXCL5,0.7180364211926001
CYP2C19,UGT2B7,0.702748535739529
PKM,TKT,0.909590967699344
TMSB4Y,ZFY,0.9680340698441375
CD36,UCP2,0.7192363863921499
PLB1,SELENOI,0.8071272764555916
CXCL8,LCN2,0.8222762324848657
ALDH1A2,CYP3A4,-0.722695793985666
CCR7,CXCR4,0.9309020750915084
CCL19,CD19,0.9402087642082997
ALDOB,APOC3,0.7967081063794621
CD19,MME,-0.7399323444946779
PTPRC,TGFB1,0.9490236424596049
CTLA4,VCAM1,0.7374613703851779
C3,CP,0.9233900459293585
MMP7,SOX18,-0.7091326663559953
CD19,NAALADL1,-0.7957738210273815
IFITM1,IFITM2,0.7321353453489258
GSTA1,GSTP1,-0.8057119338682516
FGR,WAS,0.8971759585325374
CCL23,CCR7,0.9289347403095649
AQP9,FPR1,0.9000239818759582
SNRPG,SRSF1,0.9509400009247654
CXCL8,IL2RA,0.9346668460289734
BTK,P2RY10,0.7496886423817042
IL1R2,IL1RN,0.9435936885085313
R3HDM4,SDHB,-0.7271198749666288
ACTN4,FSCN1,0.7323366438144784
CD22,CD37,0.9774375693182779
CDH1,CXCR4,-0.7597099286133588
CD28,DPP4,-0.8985267141629734
ACE,APOE,-0.840046072427149
FABP6,NR0B2,0.7999169297663695
CYFIP2,WAS,0.9817461303473625
LCN2,TGFB1,0.8834841646625321
CYP2J2,PLA2G12B,0.7439688659124558
DERA,TYMP,-0.759058267267399
MRPL32,MRPL39,0.8932584274982228
CD40,TNFRSF13C,0.8914961193598052
CD48,SLAMF6,0.7743936982085436
CD27,SELL,0.8972680962683374
CD9,CLDN7,-0.7115700357792687
AKT1,PLAU,0.7623945187107914
PLEK,SRC,0.7759558487623621
CYP2B6,GSTA1,0.7510378467335712
CD19,CXCL9,0.7037387956376505
EOMES,SPI1,0.8716592854062906
CXCL8,PTGFR,0.8061580634393891
BTLA,CD27,0.8651462508711614
KDM5D,TMSB4Y,0.960528705851503
IL21R,IL2RG,0.8819467729469892
CD22,CD4,0.9628882221392484
CD5,CD79B,0.9477598916344859
NTRK2,SRC,0.8086731915725339
IL2RB,PTPRC,-0.7597139305933075
CCL22,CCR7,0.8704067309230065
MRPL13,RPS10,-0.8628637948041422
ADAMTS4,TIMP1,0.8516818368726857
