geneA,geneB,weight
CD4,TGFB1,0.9305045005892666
SNRPA1,SRSF1,0.7752262682768364
CD52,LY86,0.7993064279368824
CD4,TXK,0.723552711142673
CCR7,LTB,0.7035763433001757
CD28,CD5,0.9586456474408541
ALYREF,PPIL1,0.8352368309197034
CR2,PAX5,0.9178306953930585
CCL22,IL15,-0.8896346959170955
AREG,ICAM1,-0.8619387791214908
CD79A,THY1,0.7993837594720092
CHMP5,VPS28,-0.8936013075924841
HLA-DQB2,HLA-F,-0.8477601642467218
CLDN7,MUC2,-0.987056464300602
CD28,GZMB,-0.9480856297371918
APOE,C1QC,0.9305005832707943
MAOB,SLC6A4,0.8442857884297755
APOC3,SLC2A2,0.7799452193948444
CD79A,VPREB3,0.7925483288163075
CD19,CTLA4,0.9123474966849499
PLAU,PLAUR,0.7224709834884614
PTPRC,RAC2,0.9581443006381468
HLA-DOB,VPREB3,0.7570985402543569
ALDH1A2,CYP2C18,0.9939052551424206
CD4,CD40LG,0.914635808709928
CD19,CR2,0.8009190232036414
HSPBP1,RPS10,0.7063174738397964
ITGAL,MADCAM1,0.9237149493080109
AKT1,APOE,0.9771326646841222
CD1C,CD79A,0.9536605070898141
CD4,SDCBP,-0.7004217916285316
CCL13,CCL21,-0.9896159845347821
IL1B,S100A8,0.783721742997213
ICOS,IL2RB,0.8761669939140885
PPIL1,SNRPA1,-0.7373968702917442
CD4,IL2RB,0.9129032818653627
PAX5,RHOH,0.9126545164999817
C1QC,FCGR3A,-0.7051970817147897
CNR1,GNB2,0.7041604245575963
CD3E,CD48,0.837088585417011
ATP5MGL,SDHC,0.8054754881240872
INPP5D,JAK3,0.7297352632863509
CCL19,CD83,0.9807893500500678
CD38,CR2,0.7023922621884189
CXCL1,LTA,0.8013458975815216
MUC2,TFF1,0.8697066254047271
CYP3A4,GSTA2,0.7802301935170294
IL1B,S100A12,0.7262632586174423
CCR7,CD40LG,0.8895784390666882
ALDH1A2,CYP2C9,0.9959866732746147
CD5,FCGR1A,-0.8688344622472488
CCR7,JAK3,0.7980490543744548
CD79A,FCER2,0.9586136545408546
GZMB,TNFRSF9,-0.9775644915878675
EIF4A3,SRSF1,0.8815462196265627
CCL18,CXCL13,0.7697749642148387
CD19,PAX5,0.8517509623350078
CP,SERPING1,0.801437821771071
CHRDL2,ENPEP,-0.7219399384731576
COL6A2,ITGA5,0.9643369661139596
CSF3R,FPR1,0.7585227884552624
IMP3,RPL26,0.8790404593330093
RPL30,RPS10,0.7138837107703976
CD40,CD5,-0.7946327194990646
CCR7,IL2RB,0.8742144273042238
MUC4,MUC5B,0.8458881404698193
C7,C8G,-0.7655396332582455
PIK3CD,PLCG2,0.7603436829568829
FCMR,VPREB3,-0.9936739525972356
ALDH1A2,UGT1A1,0.9321040120026941
GBP1,GBP5,0.7555070259924201
APOB,TM6SF2,0.807923480262017
CR2,MS4A1,0.9160657295306828
ALYREF,LEF1,0.8329709801705826
AKT1,PTPRC,0.8859755838384002
RNASE2,S100A12,0.7995523810431997
CD22,FCGR3A,-0.8933467744253871
CD22,FCGR3B,-0.8677992998196813
COL18A1,MMP2,0.8080743167283713
C3,C4BPB,-0.8475306104983238
FCGR1A,PTPRC,-0.807802216608823
CD5,CD69,0.8778404664934962
CLDN18,CLDN8,-0.9597133551289964
DEFA6,PLA2G2A,0.7351193180241591
CD4,CXCL2,0.9275920578753999
CD4,FCGR3B,-0.7649533140134627
CCL21,CCR7,0.8929987526313192
CYP2C19,PLA2G12B,0.8951879577582222
FCGR3A,FN1,-0.8081173340364697
APOE,CLU,0.9850566705963719
NRAS,RASSF5,0.707138929623898
CCL17,CCR7,0.9058170461189696
ACE,ACE2,-0.9625832005034787
AQP9,FCGR3B,0.7881142186289346
ABCG8,MTTP,0.7517839597370808
GIT1,PXN,0.8141963651329827
HSD3B1,SULT2A1,0.7748621345108628
LTA,LTB,-0.9642045491757225
RPL30,RPL41,0.9900094769509594
CD40,VCAM1,0.8310254611503617
EBF1,SPIB,0.9178649091103366
MUC1,TMPRSS15,0.9456154755179245
BTNL8,MFGE8,-0.8792036614566031
APOC1,APOC3,-0.8323471797441332
CLU,LTF,-0.8754499986271382
FN1,IGFBP3,0.96323989481281
ITK,PTPN6,0.7894293741780901
CD79A,CR2,0.7700579574935594
CD83,ICAM1,0.9848303757739229
CCR7,CXCL2,0.8695129547278172
FERMT3,WAS,0.7632330773660989
CD38,TNFSF13B,0.7824012850355635
CD52,TYROBP,0.701974090666636
IMP3,RPLP0,0.853961698721301
DERA,HKDC1,0.7472631701658231
CCR7,CD19,0.8744938109841628
ASF1B,TONSL,-0.7226347339931537
DEFA5,REG3A,0.8814113478399458
ICAM1,MADCAM1,0.9818699458069238
AKT1,DDIT4,-0.750196081943602
ITGA5,ITGAX,0.8690609906199706
SLAMF6,TIGIT,0.9418255948020969
CD79A,PLCG2,0.7509145030487483
RAC2,WAS,0.8137649007941757
POLR2J3,SNRPG,-0.7434786261651583
C3,FN1,0.9338278141061654
CD79A,RHOH,0.892370764570759
CLU,SHBG,-0.8018523541823172
ITGB2,RASGRP2,0.7982141744677247
GNG2,GPR183,0.9366041070308001
INHBA,TGFB1,0.7196919167045803
PTPRC,TYROBP,0.9280952525371039
CYP2C9,GSTA1,0.7495250197718016
IFNGR1,NRAS,0.8821127193186946
CD1C,CD4,0.9258891971545286
ICAM1,SAA1,-0.9937356204787365
LDHD,PKM,-0.915217278802273
IL1B,MMP3,0.7207511322147322
S100A12,SLC11A1,0.8205682690075332
C3,CFI,-0.9800535769834834
CNR1,GNG2,0.9231111316136951
CD4,SLAMF6,0.918681487010944
LY86,TYROBP,0.8266902936083472
CCL19,ITGAX,0.8614642480506036
CD4,IFNGR1,0.722684446511552
FERMT3,ICAM1,0.9580813191816314
NLRC5,NLRP1,-0.9558025661972723
CD1C,CD5,0.9353150923721804
LGR5,MUC2,-0.8565423567177542
CLDN18,CLDN7,-0.9787517402347692
MRPL13,MRPL39,0.7396888177498552
CLU,LPL,-0.9340020599478661
EBF1,PAX5,0.8097255944138315
EIF1AY,RPL26,0.8778538349517158
CCL18,CHIT1,0.7591968562810306
LPL,SAA1,0.7410766046624715
CD53,PTPRC,0.7484559793891133
IL2RB,ITGAL,0.899866713255724
IFITM2,IFITM3,0.8990129637443958
APOE,PCSK9,-0.9559753447541883
CD28,LILRB4,0.7744377544415889
MMP10,MMP3,0.7449067928750769
DPP4,MGAM,0.8668807167515856
CD69,ICAM1,0.9258632847407959
PPP1CA,PPP1R11,0.9154612990678482
TICAM1,TRAF1,0.8888616610957855
C7,CLU,0.7262409855892547
EPHA1,NGEF,-0.9139514216181185
ADGRG3,GNG2,-0.9704623655180112
ABCC2,UGT2B7,0.7448729577180804
REG4,SPINK4,0.8094484088433697
RPL22L1,RPS7,0.7809102220836371
ITGAX,PTPRC,0.8922710649921396
MUC2,MUC3A,-0.8349437215002725
ACTN4,ZYX,0.8460171943653562
APOE,BGN,0.986197773105682
PLAUR,TIMP1,0.7335881704301124
CCR7,NKG7,0.7725277827918187
CENPA,KAT2B,0.7099059676540516
CYP2C18,CYP2C9,0.9573898826315921
BGN,COL6A2,0.96757525817817
BANK1,CD79A,0.8007927423778132
TNFRSF13C,TNFSF11,0.9075009798321328
CD4,CD48,0.8951502408082656
CD28,CD69,0.8600417934981311
ITGAX,SELL,0.7493499266492272
IL16,IL1B,-0.8956504395864231
CCL19,CCR7,0.9462020341652231
CD69,IL2RA,0.8703931820808518
FCGR3A,FCRL1,-0.8624867697207417
JAK3,PIK3CD,0.7598340338603954
CD19,CXCR4,0.7695366188623768
MT1F,MT1G,0.9384276273731361
C3,PLAUR,0.8989914551406787
HSPA1A,HSPB1,0.7843116141310931
ACE,SI,0.8116050181018052
ATP5MF,ATP5MGL,0.8668445104076191
PDXDC1,RRN3,0.7230804258025155
CD4,IL2RG,0.9503008751613152
CXCL10,ICAM1,-0.9671316718385591
EIF1AY,RPLP0,0.7989705178322271
ACE,AKT1,-0.7971311176216669
HBA1,RPS10,0.7607863390669826
MAP2K3,TXN,-0.9419348652225655
CCR7,CD48,0.9041656980367043
CD4,CD52,0.7819906232145303
FCGR1A,FCGR3B,0.8001902670080355
FOLH1,TNFRSF9,-0.9866900293112392
AKT1,CD19,0.8668986536315597
CLU,EPHA1,-0.9576698777719072
RPL30,RPS4Y1,0.7734940316183766
AKT1,GIT1,0.9530768640859757
CCR7,IL2RG,0.8642745767881563
PDCD1LG2,TNFRSF9,-0.9485870682621721
CCL21,CCL22,0.9897896865940181
FCGR3B,HCST,-0.8037070242031509
CD5,FCGR3A,-0.8959391701636586
CD4,CXCL1,0.7016563421378856
CD19,IL21R,0.847442889654647
CXCL8,LTA,-0.8147325901207982
CCL17,CCL22,0.9055674659804783
NIBAN3,SPIB,0.7896216967599705
EPHA1,FN1,-0.9346567605639049
CXCL10,IL2RA,-0.85915592857
APOE,ICAM1,0.9944464499540941
CCL18,CCL21,0.7207640998930116
SI,SLC2A2,0.8914632557716063
CD19,CD37,0.9077984741159235
HLA-DQA1,HLA-DQB1,0.7740456943551217
IL1B,PLAUR,-0.7684508180106221
MS4A1,TNFRSF13C,0.9464935691082028
PLCG2,RAC2,0.8573095001544901
REG4,TFF2,0.9769279302612346
RPL26,RPS10,0.7831743876498644
FCGR3B,TNFRSF9,-0.994402173742343
CD40,CD83,-0.8597917780839934
ICOS,TNFRSF9,0.8880585647731377
CD4,TNFRSF9,0.9194348485522407
CD53,ITGB2,0.7385666316174073
LEFTY1,TGFB1,0.8903609651618878
IMP3,RPL30,0.9402920045015282
IL21R,IL2RA,0.9113983749233057
CD38,ITGAX,0.7273098093643304
FCGR3A,TYROBP,-0.8560998583479023
SELENOI,SELENOT,0.7304943420111768
CD40LG,CD5,0.9481209037085738
SULT1A1,SULT1A3,0.8343817335440757
BHLHE41,PER1,-0.7601107279243583
LGR5,NOG,0.8834634717661295
NKG7,TIGIT,0.8605227847754563
ICOS,PIK3CD,0.743642525839723
THY1,TIMP1,0.7339474833454442
CD40LG,TNFSF11,0.9077623041680877
CCL21,PTPRC,0.9578727306960535
CD6,SPOCK2,0.7866941156043988
C1QC,SERPING1,0.9329361532709977
SDF2L1,STIP1,0.7836771492606747
CXCL2,IL1RN,-0.7785946882681132
CD4,IL27RA,0.882868872383548
CCR7,TNFRSF9,0.757833597484244
ABCG2,CYP2C9,-0.7368187483996578
BTLA,TIGIT,0.7807463431486948
CD48,ICAM1,0.9739147486124968
COL18A1,ITGA5,0.8415103245607096
CR2,TNFRSF13B,0.7634223168014426
RPL26,RPL41,0.9358297706924696
CD79B,TCL1A,0.9757371959677068
PTPRC,TLR8,0.797712181065573
TLR8,TYROBP,0.8510302487941399
S100A8,S100A9,0.8762809605038726
CCL22,CTLA4,0.9969824339475916
ICAM1,SOCS1,-0.7905930439159339
CDH1,EPHA2,0.7801570875989984
CD69,TIGIT,0.8283434209083989
CEACAM5,MUC1,0.8056083733353996
CMTM2,PROK2,-0.8416687322195013
LTA,TNFSF12,0.8581946359539033
AKT1,HSPB1,0.9217665721472971
CD40LG,TNFRSF13B,0.8324480347647213
ENPP3,PKM,0.7251661043971027
FN1,PCOLCE,0.9836921669854822
TLR6,TLR8,0.8378290415770187
CD37,CD4,0.9469154661552701
MGAM,SLC5A1,0.7329347978655377
APOB,SOAT2,0.8391516028749398
CD79B,VPREB3,0.7140269244246051
CD48,IL2RA,0.9444536337806457
GNG2,GRK2,0.9443102060389152
SAA1,SAA2,0.8982735933856285
CFI,ENPEP,0.7805771509956536
USP9Y,UTY,0.8884660412845076
CD19,TNFRSF13B,0.858313688713229
ACTN4,HDAC7,0.9543477758893723
IL15,LTA,-0.8770921857586645
ITGAX,LAMP3,0.7441357130459549
SLC2A2,SLC5A11,0.8135246995724448
SNRPG,SNRPN,-0.822330900936271
CD4,CTLA4,0.9411087881527972
IRF8,TYROBP,0.8009290948465023
CYP7B1,GPR183,0.700182747464244
GP1BA,ICAM1,0.9948005175409523
CD3E,CD79A,0.8931501048845544
ICAM1,ITGAL,0.9306924365130991
IL2RA,IL2RB,0.960730841948441
CD1C,CD69,0.8134336116435391
FN1,ZYX,0.7999448443931482
CCL19,CCL22,0.9311626165885948
SH2D1A,SLAMF6,0.7255810935447311
CD28,FCGR3A,-0.9875592702811464
CD79B,SPIB,0.9392222478084735
ITGB2,PIK3CD,0.8714696717473427
TIGIT,TNFRSF9,0.9503080646914828
MUC2,SPINK4,0.7543567826244347
DPP4,XPNPEP2,0.733752613162245
CCR7,CTLA4,0.8951374816930928
BMP4,NOG,0.7058317726210394
ASF1B,CENPA,0.8749292915662512
CD22,PAX5,0.8447681685852555
DDX3Y,UTY,0.9321977664207909
CD48,PTPRC,0.9326602032103619
TNFRSF13B,TNFRSF13C,0.8385328200625202
CCL21,PDPN,0.8225033007969922
GSTP1,MGST1,0.8636822746993077
ALDOB,FBP1,0.708072634831795
APOE,TGFB1,0.9738097694673552
CXCL2,CXCL3,-0.9065606802709298
CD3E,CD7,0.7098448644849175
CD28,CXCL10,-0.98365010463558
RPS4Y1,UTY,0.9385044579654899
LILRB1,TYROBP,0.9715964578464621
CD180,CD19,0.7304363920765768
ALYREF,SNRPG,-0.8458152246826436
SLC6A19,TMIGD1,0.8421948444502199
CLU,SAA2,-0.9192328130039409
FSCN1,MMP2,0.921370086134363
HSD3B1,UGT2B15,0.781445139084111
CD5,IL2RA,0.9603437159773337
CXCL13,MADCAM1,0.9422724861865911
CCL19,PTPRC,0.9714896383750603
CDH1,CLDN7,-0.8370943291281174
CORO1A,RAC2,0.773487793814057
CCR7,CD1C,0.8969215400752155
GFRA1,NTRK2,0.9614126372803313
ITK,PTPRC,0.9389271790888238
AKT1,CARD11,0.7788336826108013
CD40LG,SH2D1A,0.7364590482633997
CCL22,CXCR1,-0.8041159579595071
CD4,HLA-DQB1,0.763280030086083
CYP2C9,SLC6A4,0.7742979097155619
CD48,TIGIT,0.9198744942058508
CD79B,PAX5,0.8997223377342296
CCL21,CXCL2,0.9841402792864721
IL2RB,ITK,0.9408363940858697
ICOS,MS4A1,0.8296845229473307
RPL39,RPS10,-0.7310528939258882
CD52,IL2RA,0.70142261718387
DOK3,TYROBP,0.853099664838018
CCL17,CXCL2,0.9287027893230712
KHK,MLXIPL,-0.7598973743145265
FCER2,ITGAX,0.8399867477727816
CDH1,RPS10,-0.7406951922855637
ITGAL,ITGAX,0.8236900314892507
GSTA1,UGT1A1,0.711584385347431
PKM,RPS4X,0.8909215864772453
SLC15A1,SLC2A2,0.9063643118935285
APOE,IL1B,-0.7328988263576038
CD3E,CD4,0.8995060558790051
BGN,LOXL1,0.7920259273598572
HLA-F,LILRB1,-0.8600147659965837
CYP2B6,MGST1,-0.7239064960847339
MT-ND1,NDUFA13,0.9661089104698332
PRMT1,TRMT112,0.9001894013067435
BTK,TLR6,0.747410270371296
BACH2,TCF7,0.9552214536858463
B3GNT5,B4GALT4,0.7429974699756355
CTLA4,CXCL13,0.9561804120046558
RPL30,RPS4X,0.9015143971478664
CCR7,MS4A1,0.9473447085232495
LILRB1,PTPN6,0.8382801738338906
HSPB1,SLC1A2,0.9207970722124387
ACE,PCSK9,0.7526439687356319
RPS10,RPS4X,0.8752578884779818
DAPP1,PLEK,0.7201880362808787
MMP2,POSTN,0.9075946516835055
CD40LG,LTA,0.9742263199035184
HCST,SIGLEC15,-0.9042097022691264
MEP1B,XPNPEP2,0.7916399410018274
CD3E,CD5,0.8468597648353876
C3,FCGR3A,-0.8406128031791443
C3,FCGR3B,-0.831151333821396
CD19,CD28,0.9266705117211271
C3,ENPEP,-0.7288649039252091
CD40LG,CD69,0.8463705106305298
FCGR1A,PIGR,0.725162380055302
ITK,TXK,0.7665597602900573
MT1G,MT2A,0.836328028026534
CYP2C18,UGT2B15,0.9146979491853394
CARD11,CTLA4,0.8431593992074369
AKR1B10,DHDH,0.7608308073505525
CCL18,CCR7,0.8325336439697296
CR2,SELL,0.7794819981389681
AKT1,CTLA4,0.9564343425959392
CRTC2,KAT2B,0.7004671434685207
CD52,PTPRC,0.8172714747335685
FFAR4,PYY,-0.9250758664519961
C3,C7,0.717905803119719
CD79B,MS4A1,0.8705354629886246
APOA4,CREB3L3,0.8328314133673437
BTLA,POU2AF1,0.8486413395013859
CD28,ICAM1,0.998916053776454
CCL19,CD40LG,0.9404162954662949
APOB,HBB,0.8531164362455197
MEP1A,SI,0.8833286436041573
CCL13,CCL25,0.7732973687292681
MMP2,TGFB1,0.9661081814080483
CCR7,GRK2,0.8413694922865955
CD22,CD79A,0.9479384503255106
CYP2C9,PLA2G12B,0.9186034335040792
CYP2C19,RBP4,0.8053853365180569
CD28,LCN2,-0.7796884501419623
PAX5,PTPRC,0.9132477514385432
ICAM1,NOS2,-0.9760897303345984
ICAM1,SERPINA1,0.7825240659702148
PAX5,TCF7,0.8735446988421881
CORO1A,TYROBP,0.7266812831638451
SELL,TNFRSF9,-0.7596114520895794
AKT1,PXN,0.8412645392311555
CHIT1,HEXB,0.9165705926559573
RBP4,RETNLB,0.722835080565416
CD28,IL2RA,0.9876920259249674
CD19,SELL,0.7793081828813511
APOC1,SAA1,-0.9968326230841936
APOE,C3,0.9619375167835051
CTLA4,FN1,0.9927509030816403
CTLA4,GZMB,-0.7485628655705204
CD4,MADCAM1,0.9436410548631453
MUC2,REG4,0.9048059158141689
MT1E,MT2A,0.7930712848962199
FN1,SDC3,0.8450666516261502
HCST,TYROBP,0.9687340514819587
CD22,POU2AF1,0.8248774458607754
SFRP1,TNFSF11,-0.8984925676626483
APOA1,APOC3,-0.7808857312837685
CXCL8,ICAM1,-0.901235448019278
HLA-DQB1,HLA-DQB2,0.8516696817359308
IFITM1,IFITM3,0.7249847669756022
CXCL1,CXCL5,0.742907749262874
CD38,SELL,0.7518369116545809
ACKR3,CXCL2,0.8156798647330714
GRK2,RGS19,0.7555321570303636
CD40,ICAM1,-0.817850756864836
CCL19,CXCL2,0.9481174595164005
CYP2C19,UGT2B7,0.7011527658546735
TMSB4Y,ZFY,0.963956110712127
NGEF,RAC2,0.957204771347838
CCR7,CXCR4,0.865005246409289
CCL19,CD19,0.9309646521075354
MMP1,MMP10,0.7559956203123543
ALDOB,APOC3,0.722140649189425
ADAMTS4,MMP3,-0.8650508757235927
PTPRC,TGFB1,0.9047104377887073
C3,CP,0.8054731691639228
IFITM1,IFITM2,0.8302432933136936
DHDH,DHRS9,0.8326064735046231
AQP9,FPR1,0.8079194388523571
SNRPA1,TMEM222,-0.8522843025123901
SNRPG,SRSF1,0.7027843229606503
FOS,ZFP36,0.7044004312946573
CXCL8,IL2RA,-0.7427239537933328
LEF1,NOG,0.9129486051134926
BTK,P2RY10,0.7730641365796721
ACTN4,FSCN1,0.9534056800487499
CD22,CD37,0.9817343599472068
CCL13,CCL4L2,0.7189624416134643
ACE,APOE,-0.8658172033226773
FABP6,NR0B2,0.7072286251917871
CYFIP2,WAS,0.8532313827873431
RPS4X,TRMT112,0.8000286619453963
DERA,TYMP,-0.7170983891641272
FZD7,GNG2,0.8760257006779892
CD48,SLAMF6,0.9581170095412515
AKT1,CDH1,-0.8704023377528851
LTB,TNF,0.7243053415868317
AKT1,PLAU,0.8024320899798504
ACE2,ITGA5,0.8824945377299912
CCL21,CXCL1,0.7944776288657489
CYP2B6,GSTA1,0.803994385861625
CD69,GPR183,0.8303810285084036
COL18A1,CTSL,0.8331529426065635
PIK3CD,TXK,0.7244478783741618
KDM5D,TMSB4Y,0.8519852419626309
IL4I1,TDO2,0.7180579950703144
IL21R,IL2RG,0.8713402469465961
CD22,CD4,0.9210298808510663
CD5,CD79B,0.9647913332624716
IL2RB,PTPRC,0.9206954243531871
ALYREF,TNFRSF13C,0.7306151280154298
MRPL13,RPS10,-0.7511334670457447
CR2,FCRL4,0.8923277933353289
POU2AF1,TNFRSF13C,0.8931702204399872
COL6A2,PCOLCE,0.9743442924377897
CCL13,CXCL2,-0.9933230834831333
CLC,RNASE2,0.8928217391856657
CCL2,CD9,0.7093141393082986
CD19,IL2RB,0.8876293086708839
AKT1,GRK2,0.9455843795132264
CXCR4,TFF2,-0.8262629033411518
HBA2,HBB,0.9968532448845882
CD3E,ICOS,0.7276795197167996
CD28,TIGIT,0.9629677021835548
CCR7,CD4,0.8524776835625765
CD22,CD5,0.9751008966338544
TLR10,TLR6,0.9492605984845939
IMP3,RPS10,0.7016682357589956
CD4,CD5,0.9066483306698672
FCGR3B,FN1,-0.8305281519891156
CD28,TGFB1,0.9930749865310111
AKT1,NRAS,0.7202580365057621
FCRL2,FCRL5,0.7914203746152249
CXCL11,CXCL9,0.7262380479391508
EEF1A1,RPS4X,-0.7358459431582007
CD40LG,FCGR3A,-0.8234164549990541
PRMT1,SNRPG,-0.8682393954554086
MS4A1,VPREB3,0.9239975428154675
CD4,TNFSF11,0.8648275536721994
CD4,FN1,0.9120661164342756
APOD,FN1,-0.7000035112565693
KHK,SLC2A2,0.7658556753793643
IMP3,TRMT112,0.9154629063343874
ICAM1,MFGE8,0.9780679439461822
AKT1,GNB2,0.7895619646549958
HSPBP1,STIP1,0.748427778477327
ENPP3,GUCY1B1,0.7497798408836951
MFGE8,MUC1,-0.9760264324578047
EIF1AY,TMSB4Y,0.9546468556826411
CYP2C19,CYP2D6,0.8058233658305954
CCR7,CD5,0.9358710830710372
ADAMTS4,BGN,0.980351657420051
CXCL13,ICOS,0.8679229947110335
CCL11,CCL21,-0.8264824274582125
RPL26,RPS4X,0.9178947357066185
CCR7,FN1,0.8696393118136029
CYP2C18,RBP4,0.8365647501425775
IMP3,MRPL32,0.701433949982234
CD48,CD52,0.7268576533743445
CR1,SELL,0.7682643536903527
CD69,CTLA4,0.8808560259776478
CD5,CD79A,0.921094313421253
ADAMTS4,MMP1,-0.7843582792276615
CD3E,CD69,0.7201625795231855
NPC1L1,PCSK9,0.9030505036774789
C1QC,LY86,0.8184407910042288
IL15,IL2RA,-0.7681440178835167
FERMT3,PXN,0.7364910082249814
TAGLN2,TUBA4A,0.7887213611022572
CD69,CR2,0.7603449731729285
ACE,TGFB1,-0.8498703178078335
CDH1,FN1,-0.8468821085344145
CD28,IL15,-0.9651779304783081
CD28,CD3E,0.9415818627737896
CD48,HCST,0.9092381155626678
WAS,ZYX,0.7072713861540479
FCGR3A,PIGR,0.7738705222190129
CXCL13,LTA,0.9598004347284119
CXCR4,SELL,0.8791572636319945
CD19,FCMR,0.8927717495721048
CXCL1,CXCL13,0.7108470059099344
ITGAL,PTPRC,0.9476290349963776
FCGR3A,TIGIT,-0.8421356200944334
MT1F,MT2A,0.8245833510542727
CLU,CP,0.8045428991658119
FCGR1A,FPR1,0.7719570720340634
SLC35A2,UGT2B15,0.8839339839368489
ABCC2,CYP2C19,0.8520452340145845
CCL19,CXCL1,0.7263974959121019
EBF1,P2RY8,0.8383834723889141
CCL11,LTA,-0.916446481483763
CD53,SASH3,0.7349135168005083
CXCR1,CXCR2,0.7472169631583075
ICAM1,LCN2,-0.8750262082452148
CD79B,TNFRSF13B,0.8574294979506739
C3,SERPING1,0.9582120618931784
BTK,WAS,0.782449846826926
C3,PIGR,-0.8381577853717345
BTK,INPP5D,0.7136718916511178
HDAC7,ZBTB16,-0.968420209185744
ABCB4,ABCC2,-0.7883733717115948
CXCL9,GBP1,0.7373994367728774
IL2RG,PTPRC,0.9193122464056743
CD69,ITGAL,0.7922852459488842
CYP2C19,PLA2G2D,-0.8495596402670993
