geneA,geneB,weight
RPS4Y1,USP9Y,0.9789360787824797
ALDOB,SLC2A2,0.8558136321012104
SDHB,SDHC,0.7414133384343499
CDH1,RPLP0,-0.7424574000266305
CCL20,CCL8,0.8597251521223207
ATF3,DUSP1,0.8905942239145993
IL15,IL20RA,0.8993394576298139
CDH1,NCSTN,0.8329249971675369
EIF1AY,ZFY,0.9676378159370732
CD27,CD274,-0.8322165616285779
CD22,PTPRC,0.8877990671393984
CXCL3,CXCL5,0.7572257682473855
AKT1,CHUK,0.9579213730645689
CYP2J2,CYP4F2,0.7062111642079413
FCRLA,MS4A1,0.8493761899413389
GABPA,TFB2M,0.859911253767438
ITK,PLCG2,0.8450091150085572
CD79B,TNFRSF13C,0.8598604025972523
CD19,VPREB3,0.7766816798415925
EAF1,POLR2E,-0.8080387190660723
SELENOI,SELENOP,0.8157960382035107
ITK,RHOH,0.7255518271016419
CXCL1,PLAUR,0.7220953577299865
FOS,MAP2K1,0.9460240823671128
GPT,TGFB1,0.8789120796890882
APOE,TYROBP,0.8176511145262594
NDUFA13,SDHC,-0.8750801708277217
PKLR,TKT,0.7836880231635013
C3,LTF,0.7344548374484395
CD38,TNFRSF9,0.7097209930939447
CYP2C19,MGST3,0.7822708351794244
CCR7,PTPRC,0.8597131356135105
CYP2C19,GSTA2,-0.9717418602286452
GUCA2A,SLC26A3,0.7310377832956396
RTN4R,ZDHHC8,-0.7313851569979924
ATF3,EGR2,0.819457124473941
CD19,CD27,0.7276741938397654
CXCL1,MMP7,0.7013394855937142
GNB2,NRAS,0.8134978584357656
SOCS3,TGFB1,-0.7489493086177108
RPS4X,RPS7,-0.7260957110599887
AKT1,TXN,0.8825774528842601
ATF3,HSPA1A,0.9576968185175316
CCL19,TNFSF13B,0.8022217352564393
PCDH11Y,RPS4Y1,0.8799142786209181
CD79B,PTPRC,0.8476651855198855
MT1M,MT1X,0.9861697970717653
PLA2G10,SELENOI,-0.7877746774618661
CD79A,TCL1A,0.7907456024485923
CHUK,PTGS2,0.7043921439124811
MT-ND6,NDUFB3,-0.8613049785317964
CD4,TGFB1,0.792990399339884
FCGR2A,PLCG2,0.7169394692241241
SNRPA1,SRSF1,0.9732521371721516
CD52,LY86,0.7903567499624662
CCR7,LTB,0.7806326250936422
IL23A,IL2RA,0.7196796709035593
CD28,CD5,0.7218322694086321
ALYREF,PPIL1,0.7175412137260557
CR2,PAX5,0.8698281751470206
GUCA2B,PYY,0.7037646841451268
IL1B,SERPINE1,0.7812118274666963
GPT,IL1B,-0.7215104993365193
CHMP5,VPS28,-0.9495208301470267
SEC61B,SPCS2,0.7046918793120901
EPHA2,SLA,0.7526906484883004
CLDN7,MUC2,0.8615198166588297
PLAUR,SERPINE1,0.8071306650853318
APOE,C1QC,0.7468142044000137
MAOB,SLC6A4,0.7156650656143121
IFNGR1,SOCS3,0.8071992047832555
CD79A,VPREB3,0.7939823527726574
FABP2,MLXIPL,-0.7446140522054943
PLAU,PLAUR,0.7643107708079131
PTPRC,RAC2,0.8030482865719538
EPHA2,SLC7A11,0.9817118632288299
AQP7,GK,0.7579469443057085
MMP1,PLAU,0.7225495086273771
PIK3CD,PREX1,0.8007528432040574
IGFBP2,TGFB1,0.9226327928161433
HSPBP1,RPS10,0.8785657437670745
CCN1,DUSP1,0.7517610954837571
AKT1,ARHGDIG,-0.9536372909552229
FOS,SOCS1,0.8708373472913903
CD1C,CD79A,0.8478323988246297
CD4,SDCBP,-0.7032594145981843
CD38,CTLA4,0.7030460176584401
ABCG2,SLC15A1,0.810829847764818
HK2,PFKFB3,0.8605449731142473
HSPB1,HSPB8,-0.8020666635097162
FN1,SRC,0.8679231700194843
ATP5MGL,SDHC,-0.8613655267590467
SRC,TNFSF11,-0.7960418476805682
CCL2,SAA1,0.7010974250920409
CCL19,CD83,0.8656230690212183
HKDC1,PFKFB3,0.7167193130658739
FCRLA,POU2AF1,0.7157002506504089
CYP3A4,GSTA2,-0.7945086905934668
ACSL1,AQP9,0.8698632794529313
IL1B,S100A12,-0.9175437780490423
CCR7,JAK3,0.7605328419848085
EIF4A3,SRSF1,0.9398999488975285
PIK3CD,RAC2,0.7263443452749274
MT1M,MT2A,0.9939554545968503
CXCL5,MMP3,0.7714910474066248
NDUFB3,SLC25A23,-0.8329880700412048
CCL4,CXCR1,0.7694956787261825
IMP3,RPL26,0.7597232585366295
CLDN15,CLDN8,0.7599251731562046
RPL30,RPS10,-0.8414311662656829
CD40,CD5,0.793524314378361
FCMR,VPREB3,0.9275522484351165
GBP1,GBP5,0.8368671024554927
APOB,TM6SF2,0.8138491746967322
CR2,MS4A1,0.8306027562944011
ABCB1,CYP2C19,-0.8909939656202269
RPS10,SELENOP,-0.8027428207775015
ABCB1,CYP2B6,0.9069191641149903
MMP3,MMP7,0.7465422544094922
CST7,GNLY,0.7131502994612094
RNASE2,S100A12,0.9239373610661323
AKT1,MAP1LC3A,-0.8772648497066429
PTPRC,TNFSF13B,0.8715910727628755
HLA-C,LILRB2,-0.87326706061824
CCL2,CCL20,0.7365792627914396
MLXIPL,PKLR,0.7508271579739476
CD4,CXCL2,-0.7354007807466345
MT1B,MT1G,0.9987199175462579
CD27,LGALS9C,-0.8583266433336718
CCL21,CCR7,0.7671256618734723
NRAS,RASSF5,0.7289365374309277
ACE,ACE2,0.8464689238010676
MT1E,SLC30A2,0.9544601433169418
HKDC1,TKT,-0.7157943950894972
RPL30,RPL41,-0.8656238037188015
CD40,VCAM1,0.8443724667399514
FN1,IGFBP3,-0.8368625564170405
CD274,CXCL1,0.7022800285303775
SLC10A2,SLC15A1,0.7275132464647843
CD38,TNFSF13B,0.7250150824150503
CD5,SELL,0.7155522107482379
IMP3,RPLP0,0.7771118531645804
DERA,HKDC1,0.7615929955242192
FA2H,PNPLA6,-0.7171987520081876
ASF1B,TONSL,-0.7045708943933914
HSPBP1,MRPL13,-0.8478907372193161
CDK16,TDRD7,-0.9436524590456973
DEFA5,REG3A,0.8508525217933194
CD3E,HLA-DQA2,0.7471439798659661
CCL20,SRC,-0.8808440313881768
HSPBP1,RPS28,0.7898183064499347
AKT1,DDIT4,0.7791214931493813
GNLY,NKG7,0.7286958342687471
ITGB2,RASGRP2,0.7909804625721728
PKM,RPS28,0.7384965380516333
IFNGR1,NRAS,0.9407926572483414
CD1C,CD4,0.7754397990901987
MYL12B,SRC,-0.733593090300506
COL17A1,HLA-DQB1,0.7032577767540356
IL1B,MMP3,0.8037867888902503
RPL41,RPS10,0.964068987673656
RPL30,RPS28,-0.8258398528500948
LY86,TYROBP,0.7972585988698716
RPS10,RPS28,0.90003947482473
EPSTI1,GBP1,0.879008241473577
COL7A1,FN1,-0.7307203930295859
LTA,TNF,0.7048997164124996
MT1A,MT1G,0.9626390213554996
SULT1A3,VWF,-0.7351814542477232
SLC30A10,SLC30A2,-0.8788574235377726
CENPA,RCC1,0.8730160071820195
NDUFA13,SRSF1,-0.9594040877156964
ABCG5,MTTP,0.751244740658426
CHST2,LUM,0.8320425525686731
CYP2B6,CYP3A4,-0.7843038812322087
CCL2,VCAM1,0.76285803351423
CXCL5,MMP1,0.736547472595154
PFKFB3,PKM,-0.7750364152605468
IFNGR1,IFNLR1,0.8576875333403159
IFITM2,IFITM3,0.9185594166779194
ALDOB,HK2,-0.7004354490500139
DPP4,MGAM,0.9161916078896758
FOS,KLF2,0.7980832147368032
CST7,NKG7,0.7325552279947726
APOA1,APOB,0.7734654628747251
P4HA1,PYCR2,0.9394735721207383
ELOVL1,SCD,-0.7897511624341929
EPSTI1,IFI44L,0.7120919536361189
RPL22L1,RPS7,0.8800484588935124
AKT1,IL1B,0.737233395966009
MUC2,MUC3A,0.9385721522998116
ACTN4,ZYX,0.8675525530597231
APOE,BGN,0.7363578094040286
ALYREF,NUP37,-0.9606869384738367
RPS7,SEC61B,0.8381037512024527
CYP2C18,CYP2C9,0.7401251386916731
BGN,COL6A2,0.7001549052796091
CCL19,CCR7,0.8724491385173127
MT1F,MT1G,0.9988140615421258
HSPA1A,HSPB1,-0.8182398692410633
ACE,SI,0.7541497920647278
ATP5MF,ATP5MGL,0.871848791446524
PDXDC1,RRN3,0.9583825471037387
CD40,ICOS,0.723393010807466
CCL2,CCL8,0.7571471387235121
EIF1AY,RPLP0,0.7032129165913354
CASP8,HMOX1,-0.861453006999045
HLA-C,HLA-DRB5,-0.8558541066440325
HBA1,RPS10,0.9675368301683357
MAP2K3,TXN,0.8838689226261625
CD274,LGALS9C,0.9429866588730424
IL1B,TNFAIP2,0.8207466395884676
CCL8,IL1B,0.7011087079292915
CD4,CD52,0.778227135616789
GCH1,PKLR,-0.7316607007369471
SRC,TYROBP,0.7837572720886286
HLA-C,LILRB4,-0.7880441124576186
ATP5MF,SDHC,-0.8211761788343238
RPL30,RPS4Y1,-0.7228250803306157
AKT1,GIT1,-0.9176482744840982
MEP1B,NTS,0.7629828757148951
IRF8,LY86,-0.8027997904729912
CCL21,CCL22,0.7624927106685442
SELENOF,SELENOI,0.8653606102535029
CD40,TNFSF8,0.7018911883803632
IL15,SOCS1,0.8755988299227685
CXCL1,CXCL10,0.7367769428736199
IL1B,MMP1,0.7675226886624781
FN1,GAS6,-0.8561835427327494
SI,SLC2A2,0.8419753843511443
CD19,CD37,0.791125139869339
HLA-C,TYROBP,-0.9638604771901235
CD40,CD69,0.7165560636335788
IL1B,PLAUR,0.7951450655502287
MS4A1,TNFRSF13C,0.9209593701565649
RPL26,RPS10,0.9170944073901205
GRK2,MAP2K1,-0.8235375233069243
IL2RA,SELL,-0.7146320813625013
CD40,CD83,0.7508575765929058
CTLA4,IRF4,0.7334310270148893
PCDH11Y,USP9Y,0.8993278939722422
MGST1,MGST3,0.9113131259310632
MT1H,MT1X,0.9835427434577573
CD53,ITGB2,0.7916376216406285
LEFTY1,TGFB1,-0.8210636556854537
IL21R,IL2RA,0.8663780868969108
EEF1A1,RPL41,-0.8619025943845855
CD38,ITGAX,0.7576672165726313
ALYREF,THOC3,-0.9245235002483537
IL1B,TXN,0.7162159344732806
CITED2,TFAP2C,0.7609808433676999
SELENOI,SELENOT,0.9546620760912335
CLEC4E,IL1B,0.8006778884506465
CD274,HLA-DQB1,0.945287446779736
ICOS,PIK3CD,0.7227980022776251
CCL21,PTPRC,0.7847422346809543
CD6,SPOCK2,0.723001280563905
C1QC,SERPING1,0.820656978913201
SDF2L1,STIP1,0.8642769231668606
CXCL2,IL1RN,-0.7140342715895712
ITGAX,ITGB2,0.8138844057415516
BCL2A1,IL1B,0.7885714295429375
RPL26,RPL41,0.890359642935384
CD79B,TCL1A,0.7448180122566844
CCL21,SELL,0.8096805997936621
MMP1,PLAUR,0.7694954195294885
HBA1,RPS28,0.9119030453423219
S100A8,S100A9,0.8504050972130736
MB,RNASE1,0.8319876120993042
CEACAM5,MUC1,0.8328613144103088
GSTA1,MGST1,-0.858619732691256
AKT1,HSPB1,-0.768214811747665
GSTA2,GSTZ1,0.9310083429541247
MMP1,MMP7,0.7527500959517962
EEF1A1,RPS28,-0.7952644140648427
PFKFB3,PGAM1,0.952377010023324
MGAM,SLC5A1,0.7036116672822463
APOB,SOAT2,0.8434398957628467
CD79B,VPREB3,0.8300900098721554
MUC17,PDZK1,0.730304744424014
AREG,FOS,0.8694360857318536
CCL2,SERPINE1,0.7318651910981394
GNG2,GRK2,0.7070239614204915
CCL15,CCL4L2,-0.9609992653279805
CXCL3,CXCR1,0.7683250734228942
HAAO,IDO1,-0.7663088880730836
MT1H,MT2A,0.9918457612705438
NUDT21,SRSF1,0.8887108492291347
IL2RA,JAK3,-0.7500344479301659
USP9Y,UTY,0.9607475313391536
HBA2,RPS4Y1,0.7339935757947037
ATF3,IL1B,0.7877904437651918
S1PR3,SPNS2,-0.8539545335178276
RPL26,RPS28,0.805233133297461
SLC2A2,SLC5A11,0.814916148936409
SNRPG,SNRPN,-0.8463824302339672
IRF8,TYROBP,-0.8210446228844615
EEF1D,RPLP0,-0.7350753946144556
CD3E,CD79A,0.7503958548665766
CD24,CD9,0.8105231692358768
FN1,ZYX,0.8098243385449294
CCL20,IL2RA,0.973153694868539
IFNGR1,SOCS1,0.8729370253697782
DUSP1,TSC22D3,0.8666800095466428
CCL19,CCL22,0.703648826539372
AKT1,GAS6,0.849160746129499
CD274,NRAS,0.8765940976112284
IL11,IL2RA,0.7526579128180552
PGAM1,TKT,-0.9424363581925838
ARPC1A,PFN2,0.7301225418744285
CCL4,ICAM1,0.7090538864819523
CD79B,SPIB,0.7915269978042553
ITGB2,PIK3CD,0.896627723051556
ALDOB,PGAM1,-0.713385806453579
CD40,ITGAX,0.7974526138018213
CD22,PAX5,0.8735510194464914
DDX3Y,UTY,0.954780347201995
AREG,CCL20,0.8650495637984212
SLC6A14,SLC7A9,-0.8798924549912336
IRF8,KLF4,0.8776068921749315
GSTP1,MGST1,-0.8731658740237593
AKR1B10,GK,0.7685948431516231
FOS,MMP1,0.7840211920981075
RPS28,SELENOP,-0.7568664527337547
HMOX1,SLC7A11,-0.9059855578232942
ALDOB,FBP1,0.792137192807921
CD7,CD79A,0.7178702210293119
APOE,TGFB1,0.7348056995817711
CD3E,CD7,0.825118480131936
ACE,ANPEP,0.7035821656220851
CCL4,IL2RA,0.9163993311372637
CD3E,FCGR2B,-0.7585632507666183
EEF1A1,EEF1D,0.7599770396690626
AKT1,DAPP1,0.7184547288410786
RPS4Y1,UTY,0.9662727744683705
CCL2,IDO1,0.7392924580797958
LILRB1,TYROBP,0.7394744654316433
SELENOF,SELENOP,0.7276979487046201
MMP12,MMP3,0.7106713237872355
CYP2B6,CYP4F3,-0.9814055232857342
ACSL1,FABP1,0.7360409945090189
ALYREF,SNRPG,-0.9148241825174669
SLC6A19,TMIGD1,0.8274482935112071
KLHL12,ZSWIM8,0.7293709517106423
ISOC2,NAPRT,0.8227702637212705
CCL19,PTPRC,0.877073580845796
CD274,IDO1,0.8068648011401862
CXCL5,IL1B,0.7475896570081124
CDH1,CLDN7,-0.7232186710569051
FBP1,PKLR,0.7496274539127125
IL1B,MMP12,0.710504041157206
FCGR2B,TAGLN2,-0.7988517279743242
CCL20,CCL4,0.9008795198206057
CXCL10,CXCL5,0.7580691531212996
ACSL1,ACSL6,0.7021390580423815
CD4,HLA-DQB1,-0.8021013518358828
CYP2C9,SLC6A4,0.7370691032541263
CTLA4,CXCR4,0.7319717281580035
CD79B,PAX5,0.8702047037967822
HSPBP1,RPS4X,0.8658932044309459
EIF4H,SNRPG,0.9398007671316155
CD22,MS4A1,0.9415009732652004
EPHA2,GIT1,-0.9747149628300236
MMP9,PTPRC,0.7565344477991944
AP1S1,GJB3,-0.990851022590749
CD52,IL2RA,-0.9812620996017031
CCL17,CXCL2,-0.7251048497124208
MYL9,TAGLN2,0.9670757512443664
UBA1,USP5,0.8143262132171655
CIDEC,CREB3L3,0.8666490456764929
KHK,MLXIPL,0.8127724023201407
CDH1,RPS10,-0.7958424736995859
CCL4L2,CXCL13,-0.9818985808283971
PKM,RPS4X,0.8959913959424968
SLC15A1,SLC2A2,0.8784454517197552
CD3E,CD4,0.8123948050253179
AKT1,CCL2,0.7543089164658774
CCL19,LTB,0.789709629916135
CYP2B6,MGST1,-0.9434071904813768
CDK8,SREBF1,0.729644598143992
B3GNT5,B4GALT4,0.8846910294865464
CCR7,MS4A1,0.9085764845167527
RPS10,RPS4X,0.9241519014315702
SOCS1,SOCS3,0.8419233261744109
CCL20,TGFB1,-0.9046504974053771
CYP2B6,SLC35A2,-0.9757313350934099
CXCL1,CXCL6,0.8236605128563481
MEP1B,XPNPEP2,0.8835063739641961
DUSP1,IL1B,0.7163240222726691
MT1E,MT1X,0.9616983821013992
CXCL10,FCGR2A,0.7014608071561457
BEST2,CLCA4,-0.9184712187223527
MT1G,MT2A,0.9966255356574713
MMP7,SERPINE1,0.9300465966910008
FABP1,HMGCS2,0.7608620543667575
CCL18,CCR7,0.714265291728357
CD79B,MS4A1,0.8875691046734329
APOA4,CREB3L3,0.8238662878905477
BTLA,POU2AF1,0.7321033964350473
MEP1A,SI,0.849759485379336
BCL7C,RB1,-0.8591253582360258
MMP2,TGFB1,0.7762180263819627
CCL2,HMOX1,-0.7498949526009834
EIF4A3,PRMT1,-0.8264676018757576
PAX5,PTPRC,0.8293561231891162
FOS,TSC22D3,0.9366413978045446
PAX5,TCF7,0.7080405529504891
FOS,JUND,-0.7039145078919814
CCL15,CCL20,-0.8803976864035832
CCL20,CCL4L2,0.9913238554641483
PIM1,PIM2,0.83987718181091
AIM2,NLRC5,0.8441402386067293
CDK8,MED24,-0.8851147132404041
CASP8,IL1B,0.750508916577095
CHCHD3,MTX2,0.8682283156174221
CCL20,CXCL5,0.7447661187788388
CDH1,RPS28,-0.710488146053341
FCGR2B,FCRL2,0.8543333242191603
ACP5,FOS,-0.9141540958193758
APOC1,SAA1,-0.7798140079634298
CD38,PTPRC,0.7783483020662049
MUC2,REG4,0.7061099853360064
SRSF1,TONSL,0.9004068989034592
HMOX1,TXN,-0.8853961264216382
MT1E,MT2A,0.969712210636694
FN1,SDC3,0.7173298781687187
PTS,SRC,-0.8917906839990367
HCST,TYROBP,0.9005036315017356
CD22,POU2AF1,0.7856463128832232
APOA1,APOC3,0.9084884866826528
FCN1,TYROBP,0.8318657059766807
CXCL1,CXCL5,0.8093001380023537
ACKR3,CXCL2,0.7689377341032616
CCL4,IL15,0.9003277609281424
EAF2,POLR2E,-0.7455933973850389
TMSB4Y,ZFY,0.9299823819482494
CCL4,IL1B,0.7935511006521253
CCR7,CXCR4,0.8061928374977047
CHUK,IL1B,0.8067524413261528
CTLA4,VCAM1,0.8093612708360062
SI,TREH,0.8381881078627447
ENTPD8,GCH1,-0.8038576509085222
GSTA1,GSTP1,0.8371559160210699
CCL23,CCR7,0.756280116574219
SNRPA1,TMEM222,-0.9362564092192102
SNRPG,SRSF1,0.981067608424204
EAF1,NFKBIL1,-0.8064657588660662
FOS,TGFB1,-0.9082807943698861
ACTN4,PDLIM7,0.8069952631760313
CD22,CD37,0.7770033198859309
CD7,MT2A,0.8133831504062503
CCL13,CCL4L2,-0.9148529449084905
CYFIP2,WAS,0.7933831614066967
FCGR2A,IL1B,0.7655668975352392
CD40,TNFRSF13C,0.7304347756675642
CD48,SLAMF6,0.7044855962474615
AKT1,CDH1,0.7222221806207334
CCL4,CXCL2,0.9033965251837015
CD9,CLDN7,-0.8647086911906818
AKT1,PLAU,0.9332139795015193
CYP2B6,GSTA1,0.9320260280652238
CCL4L2,CCL8,0.9357527696569959
KDM5D,TMSB4Y,0.9215468996095006
DUSP1,FOS,0.9109741494382356
ATF3,CCL2,0.7324944930111956
HLA-C,LILRB1,-0.8821530953992983
CD5,CD79B,0.7343604534535632
MRPL13,RPS10,-0.9150649522815568
HLA-C,HLA-F,0.9904627617143892
CR2,FCRL4,0.8206316532926191
CCL4L2,CXCL8,-0.7784849064249104
POU2AF1,TNFRSF13C,0.8002764147921416
CCL13,CXCL2,-0.7143771385102962
CASP8,TNFRSF21,-0.7556025269781482
CD9,IGSF8,-0.9075336417060155
CCL2,CD9,0.7759801798842212
HBA1,RPS4X,0.8823374658519803
AKT1,GRK2,-0.7807159068558643
AREG,SERPINE1,0.8791546667676874
HBA2,HBB,0.891834595726064
ABCC2,ABCG2,0.786229540981003
CD22,CD5,0.7864572925398786
GIT1,SRC,0.8996087956169478
TLR10,TLR6,0.8074675425588754
IMP3,RPS10,0.7414150510045395
SRC,ZYX,0.7391763089087044
AKT1,NRAS,0.898293676033485
FCRL2,FCRL5,0.7143783120903426
CXCL11,CXCL9,0.7521566357245183
APOA1,RBP2,0.7017777399875749
CD5,CD6,0.827218968275481
EEF1A1,RPS4X,-0.849694976920843
CXCL10,GBP1,0.7751863326947743
PRMT1,SNRPG,-0.9175176915635207
MS4A1,VPREB3,0.8204388665617862
FN1,VWF,0.8323832007134637
CD4,FN1,0.7253746149865388
APOD,FN1,0.9395166544386157
KHK,SLC2A2,0.7214918170528302
AREG,NRAS,0.767913079743888
CXCL2,SRC,-0.8689682946437965
HSPBP1,STIP1,0.8666144547124957
ID1,ID3,0.9448171069987846
CASP8,FOS,0.8900830799002917
EIF1AY,TMSB4Y,0.9262420968611383
CCR7,CD5,0.8222989470823161
VIP,VIPR1,0.7762194124553466
IL21R,TNFRSF9,0.7212594079415836
RPL26,RPS4X,0.9287390865553248
HK2,KHK,-0.7096587696678601
CR1,SELL,0.7378358210145818
SRC,TGFB1,0.8611359796950192
CD69,CTLA4,0.7284014842291325
CD83,TNFSF13B,0.797118937223859
CD9,CDH1,0.7768813352017343
C1QC,LY86,0.7840403323860806
CD40,LTB,0.8134392535352897
CXCL10,VCAM1,0.718303444395941
FN1,MAP2K1,-0.9063598743760651
IL15,IL2RA,0.979184647313158
FN1,GZMB,-0.751070364009809
CDH1,FN1,-0.7596220487215283
BAG3,HSPB8,0.8055341444257362
CHUK,HSPB1,-0.8183745840464913
MRPL13,RPS28,-0.8274275201774588
ACKR3,CCL20,0.7761863843802297
CCL4L2,CXCR1,0.8054665845918456
CXCL5,CXCL6,0.7467870138777569
CXCR4,SELL,0.7207287987365394
CD19,FCMR,0.7459201245171952
APOD,MT2A,0.9852158884518868
GCH1,PKM,-0.7929043724486405
ITGAL,PTPRC,0.8023432796753431
HSPBP1,RPS7,-0.727011346850564
FN1,VCAM1,-0.768136495158387
CYP2B6,GSTP1,0.9234941390402676
MT1F,MT2A,0.9962277787469043
CCL2,CCL4,0.7205330100777042
GSTA1,GSTA2,0.9720055855812307
MNDA,S100A12,0.7063546070447153
CCL4,CD274,0.9096751012271304
IDO1,IL2RA,0.7858889312268552
HSPBP1,RPL26,0.8565187675164996
SELENOF,SELENOT,0.8409995269399062
IL21R,IL23A,0.8018349864206157
POLR2E,SRSF1,-0.952217711963302
RPS10,RPS7,-0.8031025006219945
PKM,RPL26,0.9126297475549037
CD22,FCRLA,0.8060049423937959
BGN,SDC3,0.7130369850209541
EIF1AY,RPS10,0.7867732912454246
PCDH11Y,UTY,0.8815558368833761
AQP3,GK,0.9411992808866171
CCL4,CXCL1,0.7418061205591392
ABCC2,DPP4,0.7444176606352231
ATP5MGL,NDUFA13,0.9402021082271329
PLEK,WAS,0.7888980782750193
PDLIM2,PDLIM7,0.778567656099238
CCL13,CCL20,-0.7094327738052966
FBP1,TKT,0.9779966074283843
ACTN4,PDLIM2,0.9321092660718594
ALDH18A1,GPT,-0.7260719807033157
CD22,ITGAL,0.7633512193589004
AQP9,PROK2,-0.8519956113590423
DAPP1,PLCG2,0.8626463437603719
ITK,PIK3CD,0.7146236985459887
ICOS,SH2D1A,0.7329207567800261
EIF1AY,MRPL32,-0.7383822438819971
SLC35A2,UGT3A1,-0.7500267308106329
MZB1,POU2AF1,0.7262573686265834
IGF2R,IGFBP2,-0.7373645998941945
CD22,TNFSF13B,0.7266234901057806
PIP4K2C,PLCG2,0.8605443277052833
AKT1,HK2,0.8221478939548735
APOE,CST7,0.7380852475540255
AKT1,TNFSF11,0.891961391436481
AKT1,FN1,-0.9132828587991125
GP1BA,PIK3CD,0.7017383202905656
CASP8,CCL2,0.8387120309090301
CCL20,VCAM1,0.8222832976477046
RPL22L1,RPS10,-0.7396008914184026
BATF,EGR2,0.7224659056421169
C1QC,TYROBP,0.9125602220482544
RPS28,RPS4X,0.8339079776642877
IL15,TGFB1,-0.9108469334192983
CXCR4,ITGB2,0.7975436243331413
PKM,RPLP0,0.8546594805990215
ADAMTS1,CCN1,0.747448076166984
MUC1,MUC4,0.7155324099929143
MRPL36,MRPL39,0.7087356500475939
DPP4,SLC5A1,0.7367507280141268
CD52,HCST,0.819873698784513
LTB,TNFRSF13C,0.8035491060843641
CD4,VIP,0.7053721786501014
BANK1,NIBAN3,0.86320520248126
DDX3Y,EIF1AY,0.9588010623264976
CYP2B6,PLA2G10,0.7879450172317178
FABP1,FABP2,0.7202677093188177
CD274,CMTM6,0.9637066332278983
DDX3Y,ZFY,0.9499087868080043
IFI44L,TRIM22,0.7284348768034099
CCL2,IL1B,0.8044586994266146
ALDH18A1,OAT,0.8170774476118899
APOE,MMP2,0.706464060650837
CCL20,IL23A,0.7252202886763711
EAF1,EAF2,0.7437855746578218
PAX5,TCL1A,0.7689975767605741
GUCA2A,ZG16,0.7536034321179074
FN1,LTBP3,0.8947984661661029
PRAF2,RABAC1,0.7645294021628138
CCR7,CD28,0.708433545641255
RPS4Y1,ZFY,0.9653654822460144
RGS1,RGS19,0.9077109010318524
RPLP0,RPS4Y1,0.7363718986128945
CD9,VWF,-0.8384870926274182
CD4,HLA-C,-0.9441125659602025
ACE2,MEP1B,0.813114695869268
CYP2C19,MGST1,0.7998749497811894
FGR,PLEK,0.7385092737596356
CXCL3,IL1B,0.7501681921563937
CST7,TYROBP,0.8181063972532794
PTPRC,TNFRSF9,0.7280130756988291
AKT1,PREX1,0.7249507025050572
APOA4,APOC3,0.7877146523185108
CD1C,CD3E,0.7356370842837245
DPT,PRELP,0.706706962880553
CCL2,CXCL2,0.7467009339405544
CDH1,RPS4X,-0.8262044654908733
CYP2B6,GSTA2,0.9336086374690659
CCR7,LTA,0.7518138436409626
ACE2,MME,0.8630386278596898
CYP2C19,SLC35A2,0.866353663618568
CEACAM5,CEACAM7,0.7165763291306788
KDM5D,RPS4Y1,0.9493968013658447
HLA-F,LILRB3,-0.7519863102705527
CD9,FN1,-0.9377070737066122
HSPA1A,PGAM1,0.9408373437184295
FN1,SERPINE1,-0.976317394942673
EEF1D,RPS10,-0.7406628938463168
GNE,ZBTB16,-0.704041571666773
PTPRC,SPIB,0.8069719130094275
