geneA,geneB,weight
DERA,TKT,-0.93590731722322
PCDH11Y,RPS4Y1,0.8055260268890783
CCL13,CCL8,0.7111662750289082
MT-ND6,NDUFB3,-0.8891183277318778
CD4,TGFB1,-0.8100655493538664
SNRPA1,SRSF1,0.9331654832481486
CD52,LY86,0.7368304227748987
CD4,TXK,-0.8705099069663336
CCR7,LTB,0.8487793207806466
CA2,CA9,0.8423866759153621
IL23A,IL2RA,-0.9424683768864595
CD28,CD5,0.750220850002169
ACKR1,CXCL8,-0.7633289852340014
ALYREF,PPIL1,-0.9999553607118625
CR2,PAX5,0.8399951281132582
CHMP5,VPS28,-0.9074319925578158
SEC61B,SPCS2,0.8141624444529709
SULT1A3,SULT2A1,0.7524583390931028
PLAUR,SERPINE1,-0.8676545147266433
MAOB,SLC6A4,0.843024235633047
ITGB2,PTPRC,0.7417597566687547
APOC3,SLC2A2,0.7347108135880219
CD79A,VPREB3,0.723448818757105
PTPRC,RAC2,0.8035902582067422
HLA-DOB,VPREB3,0.7788103693711107
AQP7,GK,0.7367587673613649
IGFBP2,TGFB1,-0.9838728177899879
COL18A1,COL8A1,0.9343354910209812
HSPBP1,RPS10,-0.9149438345274344
CD1C,CD79A,0.7820780124099571
IL1B,S100A8,0.7390995803520554
ABCG2,SLC15A1,0.8958609647758442
ICOS,IL2RB,0.8213187762464322
DPP4,GCG,0.8221371634851079
CD4,IL2RB,-0.8760122848621845
FN1,SRC,0.7971238103723204
PAX5,RHOH,0.8576177944275793
MMP10,SERPINE1,-0.7384490804536513
SRC,TNFSF11,-0.8638788704253484
CCL19,CD83,0.8701532158611555
FCRLA,POU2AF1,0.7032612077932058
CXCL8,OSM,-0.9497898072545838
CD79A,FCER2,0.7819987174959384
SLC15A1,SLC28A2,0.8385881707881103
EIF4A3,SRSF1,0.8879406350890211
PIK3CD,RAC2,0.7361729013969425
COL6A2,ITGA5,0.8051041359816657
CD40,CD5,0.7766404278076044
CXCL8,TNFSF11,0.797772577282095
FCMR,VPREB3,0.9281096706563673
GBP1,GBP5,0.7169461053748221
BACH2,BATF,0.7409608537846819
CR2,MS4A1,0.7984426815246497
ABCB1,CYP2C19,0.7948534595910673
RPS10,SELENOP,-0.8313623357577616
CH25H,CYP7B1,0.7659739924722512
EIF1AY,MRPL36,0.8376857234243422
FN1,MYC,0.9796635458907039
ALYREF,LEF1,-0.95050811966704
MRPL13,RPL39,0.746804990085107
RNASE2,S100A12,0.7895502129414619
PTPRC,TNFSF13B,0.7118682333528152
CXCL8,IL11,-0.8385876712634166
CD4,CXCL2,-0.8574578818935021
CD4,FCGR3B,-0.7505704279694757
CCL21,CCR7,0.8392117667827753
BTK,CD40,0.7253455855024932
MYC,RHOH,-0.9903742310227912
CENPA,KIF18B,0.7011295295725338
CYP2C19,PLA2G12B,0.8286906472451075
CCL17,CCR7,0.7767246006352954
ACE,ACE2,0.9405526694431239
AQP9,FCGR3B,0.7573926756945498
CYP3A4,SLC6A4,0.7077295775836142
LTA,LTB,0.8313476847524529
GPD1,PLB1,0.7802218117463464
MYC,PTGS2,0.7421536368975118
FN1,IGFBP3,-0.7394488151110651
SLC10A2,SLC15A1,0.8928813177137704
CD5,SELL,0.7452928429905724
DERA,HKDC1,0.7579977079157346
BGN,OGN,0.8640209944409168
FA2H,PNPLA6,-0.8059006937824841
CDK16,TDRD7,-0.8494743263684855
CD22,CD38,0.7333902921385144
HK2,MYC,-0.9699878130352346
CSF3R,OSM,0.7728549838154535
POLR2J3,SNRPG,0.8061098520653749
CXCL8,SSTR1,0.9059856259446657
FCGR1A,MME,-0.905691373674595
CYP2C9,GSTA1,0.8418663614335553
IFNGR1,NRAS,0.887831311804919
MYL12B,SRC,-0.841356741305014
PLEK,RGS13,-0.7165522587153055
S100A12,SLC11A1,0.8455235005688762
DERA,PNP,-0.9816661280464374
RPL41,RPS10,0.8676374125853529
BATF,JUND,-0.7296804940205533
RPS10,RPS28,0.8128318152162678
NR0B2,SRC,-0.8124696947605977
CD4,IFNGR1,-0.7350529801450392
COL7A1,FN1,0.9498093749249273
FCGR1A,SRC,0.9504856400707969
LTA,TNF,0.7470454027737786
SLC13A1,SLC26A3,0.8081165145270744
CENPA,RCC1,0.7579437942227347
NDUFA13,SRSF1,-0.9094491917579149
MRPL13,MRPL39,0.879729455107502
ABCG5,MTTP,0.8271352235334974
CHST2,LUM,0.8077600150228584
MRPL39,MRPS28,-0.8264900990005606
EBF1,PAX5,0.7751658140739519
CD40,CXCL8,0.7046264910881641
IFNGR1,IFNLR1,0.809174582508419
IFITM2,IFITM3,0.8175079111038899
CD4,PLB1,-0.7362764567046804
DPP4,MGAM,0.9632957197017288
APOA1,APOB,0.8496160902669996
P4HA1,PYCR2,0.8876808449231552
RPL22L1,RPS7,0.8598589886071749
MUC2,MUC3A,0.7684705523082841
PLAUR,TIMP1,0.720336543330864
FABP6,SLC10A2,0.7746859619049783
RPS7,SEC61B,0.8249126707022112
CYP2C18,CYP2C9,0.8247314788038517
BGN,COL6A2,0.8172233801518656
TNFRSF13C,TNFSF11,0.7086134882581683
CD4,CD48,-0.7453340884799989
CCL19,CCR7,0.8019764771668849
MYC,NRAS,-0.9992468432511787
MT1F,MT1G,0.9169692519864552
ACE,SI,0.9262392687738756
PDXDC1,RRN3,0.9278852182729639
CD40,ICOS,0.7983313507591879
MYC,SGK1,-0.9526814575754731
APOB,PLA2G7,-0.7682165735898264
IPO4,SRSF1,-0.8380400028021672
MMP10,TIMP1,0.747516521301628
CYP2J2,PLB1,0.7663114235657872
HBA1,RPS10,0.9599275007347818
MAP2K3,TXN,0.8179659097877194
BATF,IRF4,0.7576871834482617
IL1B,TNFAIP2,0.7126680707060401
CCR7,CD48,0.7476601584600835
FCGR1A,FCGR3B,-0.9005842025425516
SRC,TYROBP,0.7799337309957877
CCL2,CXCL8,0.7035451838363765
MEP1B,NTS,0.9084927596956638
SLC26A3,SLC9A2,0.8548087850941907
CCL21,CCL22,0.743130412031052
SELENOF,SELENOI,0.7236399780714584
NIBAN3,SPIB,0.7216818338406609
EPHA1,FN1,-0.7227578746535633
CD40,TNFSF8,0.7996544622328293
CHUK,TLR8,0.7123528199831877
FN1,GAS6,-0.7931266427924425
SI,SLC2A2,0.8456773412060873
CD19,CD37,0.8746947604124957
OGN,PRELP,-0.7965270336341801
CD40,CD69,0.8032615294040826
IL1B,PLAUR,-0.7402514628132851
MS4A1,TNFRSF13C,0.9361765235414286
RPL26,RPS10,0.8585609308835177
CTLA4,IRF4,0.7432617714096657
PCDH11Y,USP9Y,0.8081494696917731
CD4,TNFRSF9,-0.7140005747657743
IL21R,IL2RA,0.8126318797564956
EEF1A1,RPL41,-0.7979545431944056
CITED2,TFAP2C,-0.7155053925539865
SELENOI,SELENOT,0.8920404499108386
SULT1A1,SULT1A3,0.8729829880158823
CCL21,PTPRC,0.8328277858084381
EGR2,NFATC4,-0.715113961114837
ABCG2,CYP2C9,0.8715861892349532
RPL26,RPL41,0.8765091696765838
CD79B,TCL1A,0.8269266844499514
CD274,CD40,0.7389495152977374
CCL21,SELL,0.844543838611535
NNMT,PNP,0.9089643748062974
HBA1,RPS28,0.7992796076352334
S100A8,S100A9,0.8167851143679519
CDK8,MYC,-0.9996859603959349
CDH1,EPHA2,0.7749963746651705
CEACAM5,MUC1,0.7870314269156329
CMTM2,PROK2,-0.961135775204026
EEF1A1,RPS28,-0.7608548883274816
NR0B2,SREBF1,0.7784254220634698
MGAM,SLC5A1,0.7567330542865572
APOB,SOAT2,-0.861861626026552
CD79B,VPREB3,0.7603237196435358
MUC17,PDZK1,0.9159153656592747
MYC,SDHC,-0.998414566659761
CCL21,LTB,0.7941903772612708
SAA1,SAA2,0.8220882089014112
CXCL8,SRC,-0.8563612103293496
CXCL3,CXCR1,0.7218162926484548
NUDT21,SRSF1,0.8398693084440473
USP9Y,UTY,0.9443735443967582
CD19,TNFRSF13B,0.7254689499465584
AKR1C1,DHDH,0.8412388853614763
RPL26,RPS28,0.7109955941537722
ITGAX,LAMP3,0.7432993079500564
CD4,IL23A,0.9766790188949489
TUBAL3,TUBB2B,-0.7684696692839933
SLC2A2,SLC5A11,0.8407798015001297
SNRPG,SNRPN,-0.8848884965195366
CD4,CTLA4,-0.7048989239903476
IGLL5,IL15,-0.7136244405831704
SLC15A1,SLC22A5,0.7917977803043956
CCL19,CCL22,0.733187809904654
AKT1,GAS6,0.7564369676506347
LOC102724159,RPS7,0.7126802780122866
PGAM1,TKT,-0.7885901532201729
ARPC1A,PFN2,0.7735767456515762
CXCL8,MYC,-0.9989413394971003
CD69,IL15,0.7544171192901628
ITGB2,PIK3CD,0.8523423545977233
DPP4,XPNPEP2,0.8482625382415991
CCR7,CTLA4,0.740818477571928
CD40,ITGAX,0.8512432930264783
CMTM2,CXCR1,0.8269769664043299
ASF1B,CENPA,-0.8044737425996216
CD22,PAX5,0.880623497893159
DDX3Y,UTY,0.9545906399267677
CYP2C9,MGST3,0.707914701878832
IRF8,KLF4,0.7045839954458744
AKR1B10,GK,0.9351259980992609
RPS28,SELENOP,-0.7303340238328573
MYC,PKM,0.9342385975476883
GCG,NTS,0.7496119070745212
ALDOB,FBP1,0.7267450990906752
RPS4Y1,UTY,0.9635202572817078
SLC6A19,TMIGD1,0.8848149717172125
DPP4,FN1,-0.7288531195565481
CCL19,PTPRC,0.8774374026631976
FBP1,PKLR,0.713992147725255
AKT1,CARD11,-0.7043907703321668
MAP2K3,MYC,-0.994571281443979
CYP2C9,SLC6A4,0.8806028783226584
BTNL9,MFGE8,-0.899900145681025
GCG,MGAM,0.8300798605091283
CD79B,PAX5,0.8690132214446061
ACE2,LTF,-0.7386103437603913
CXCL8,HMOX1,-0.772076708029421
EIF4H,SNRPG,0.8814111108830117
EEF1A1,PSMA5,0.7680324996002307
CD22,MS4A1,0.9223768934849684
EPHA2,GIT1,-0.7129928823840298
ASF1B,SRSF1,-0.8392098611047266
IL2RB,ITK,0.7077494047942766
CNR1,CNR2,-0.7490218757592937
RPL39,RPS10,-0.8220408955717454
AP1S1,GJB3,0.781001846725818
ID1,MYC,-0.9936955930813475
CD4,CD40,-0.8205660517324943
MYL9,TAGLN2,0.9337960995398699
UBA1,USP5,0.9239043363688516
CIDEC,CREB3L3,0.767336582956939
COL17A1,COL7A1,-0.9933670007887831
ALDH18A1,PROK2,-0.7758459466537854
PKM,RPS4X,0.8414147992240891
SLC15A1,SLC2A2,0.9049507749984053
CNR1,SRC,0.9094773933769301
BGN,LOXL1,0.8219267256915996
GNB2,RASD1,0.7234966305541737
CCL19,LTB,0.8508066635912571
PLAUR,SRC,0.9162968133886098
MT-ND1,NDUFA13,0.8165050322812181
CDK8,SREBF1,0.8212361370608046
BACH2,TCF7,0.799752530807464
B3GNT5,B4GALT4,0.7111962009133214
CCR7,CD40,0.771810258941361
CCR7,MS4A1,0.9273501836075732
RPS10,RPS4X,0.9382150681890201
BGN,LY96,-0.7813296947768805
CXCL1,CXCL6,0.7933252139420979
ABCG2,SLC22A4,0.7032185819463553
ASF1B,ESPL1,-0.9899287329659098
MEP1B,XPNPEP2,0.9161582637366694
CD4,LTF,0.7875771301059485
MT1G,MT2A,0.7636981402797463
MMP7,SERPINE1,-0.7441649347431007
CARD11,CTLA4,-0.7928239420009968
FABP1,HMGCS2,0.7074861029168114
AKR1B10,DHDH,0.8243484220848755
CCL18,CCR7,0.7519165231664751
CR2,SELL,0.7009414874905366
CRTC2,KAT2B,0.9226567296469655
CD79B,MS4A1,0.9150674190000776
APOA4,CREB3L3,0.8409519049893701
MEP1A,SI,0.9287525926544898
BCL7C,RB1,-0.7445482996761692
ALDH18A1,FADS6,0.7825451097133618
CCL2,HMOX1,-0.7190438892663917
CYP2C9,PLA2G12B,0.8498046251534267
PAX5,PTPRC,0.8130461826679363
PAX5,TCF7,0.7385415881795273
LPCAT1,PLA2G7,0.7367913650300261
SELL,TNFRSF9,0.7508439874659106
DPP4,NPY,0.7373841013418074
CDK8,MED24,-0.7986427736601109
CHCHD3,MTX2,0.8685833228686349
USP2,USP5,-0.8679098700141341
IGFBP2,SHBG,-0.9384919157021534
CD38,PTPRC,0.8180112801093757
MUC2,REG4,0.737695342687968
GUCY1B1,PRKG2,0.7524944619931432
HMOX1,TXN,-0.842670647927126
MT1E,MT2A,0.739879555466026
PTS,SRC,-0.7712011867455568
HCST,TYROBP,0.861070220592481
CD22,POU2AF1,0.7350986078977366
APOA1,APOC3,0.912635217185367
ENPP3,UCKL1,0.9083486989258761
LCT,MGAM,-0.9728960247962434
CXCL1,CXCL5,0.7567461768407925
CD38,SELL,0.7105297700147779
ACKR3,CXCL2,0.8010285170272498
CYP2C19,UGT2B7,0.842972144596401
TMSB4Y,ZFY,0.9660949627771916
ALDOB,APOC3,0.786226203597477
SI,TREH,0.8138074392319736
LIN54,MYC,-0.9997748623305058
CLDN23,CLDN8,0.8532155894008716
CCL23,CCR7,0.701157879442847
AQP9,FPR1,0.7441645714918673
SNRPA1,TMEM222,-0.8735067656157973
SNRPG,SRSF1,0.9506185224513877
FOS,ZFP36,0.7703424675834384
LEF1,NOG,-0.8823308535175215
BTK,P2RY10,0.7641360789177178
R3HDM4,SDHB,-0.7563482369028932
CCN1,FOS,0.7191834402557006
FABP6,NR0B2,0.7190832960721413
CYFIP2,WAS,0.7454118765400986
CYP2J2,PLA2G12B,0.8569520534823238
MRPL32,MRPL39,0.8719231170800835
CD40,TNFRSF13C,0.826224832021744
CD48,SLAMF6,0.7541254744524077
LTB,TNF,0.7252685075486942
CD9,CLDN7,-0.7509087760500094
AKT1,PLAU,0.7921124745604786
PLEK,SRC,0.8071856344163967
ACE2,ITGA5,-0.8532074901672733
CYP2B6,GSTA1,0.7288162403219526
KDM5D,TMSB4Y,0.9618594552660321
DUSP1,FOS,0.7335064423772014
CD5,CD79B,0.7674167969540404
ALYREF,TNFRSF13C,-0.8376082883503089
MRPL13,RPS10,-0.9032196133985396
HLA-C,HLA-F,0.7164276755433019
CKS1B,MYC,0.777882190451294
LEF1,MYC,-0.9852346466952505
APOB,APOD,-0.9385048000276989
CLC,RNASE2,-0.7143052364061583
MS4A1,TCL1A,0.893601419458883
CCL2,CD9,0.7942963869219176
FGR,MNDA,0.7081613220659084
HBA1,RPS4X,0.8977287983633999
MYC,SRC,0.9991279737002287
AREG,SERPINE1,0.7142331445070628
CCR7,CD4,-0.8309078318636285
CD22,CD5,0.834618134395854
GIT1,SRC,0.9265194756821501
TLR10,TLR6,0.7414957672238557
CD38,MYC,-0.7805190349303351
MTTP,NR0B2,0.7457958069103032
BATF,ICOS,0.8455742899610982
AKT1,NRAS,0.7193052950980477
FCRL2,FCRL5,0.7136944201276343
APOA1,RBP2,0.8102236864489949
CD5,CD6,0.8504323080184326
EEF1A1,RPS4X,-0.8771809007967789
PRMT1,SNRPG,-0.8815560598433424
MS4A1,VPREB3,0.8709241698501952
CD4,TNFSF11,-0.9603306655814239
CD4,FN1,0.796305346557871
APOD,FN1,0.7668445583571417
CD4,GZMB,-0.9417469265030627
CD4,IGLL5,0.8304596287786502
MYC,RB1,-0.9999941614315397
CXCL2,SRC,-0.8121150866635045
CD4,LILRB2,-0.8778840227380836
SLC10A2,SLC51B,0.7361267796832444
ID1,ID3,0.885392446562969
ENPP3,GUCY1B1,0.9426763852201198
EIF1AY,TMSB4Y,0.9520712534331027
CCR7,CD5,0.8461920130557057
IL21R,TNFRSF9,0.7279624129475125
MYC,TNF,-0.7979620732761238
RPL26,RPS4X,0.9113919418120026
AKR1C1,UGT2A3,0.9156020232559436
ITGA5,LAMA1,-0.7968255337730283
GSTA2,MEP1A,0.8777433819362679
CR1,SELL,0.7160033053542411
CD69,CTLA4,0.7540883372681632
CD83,TNFSF13B,0.7569934367992184
CYP2C19,CYP2J2,0.8657432360750109
IGFBP2,ITGA5,0.8917840605586059
CD9,CDH1,0.8649953925916622
CD40,LTB,0.7975663588334981
TAGLN2,TUBA4A,0.9252182829666219
PCK1,SLC2A2,0.7292141148915914
CD69,IL15RA,0.7922463578105975
BGN,FGF7,-0.7385547513639642
CHUK,HSPB1,-0.793087715049984
MRPL13,RPS28,-0.7198554903479183
GZMB,SRC,-0.7813405305963114
CXCL5,CXCL6,0.711729529582564
CXCR4,SELL,0.8144839810437043
APOD,MT2A,0.8122986056959935
ITGAL,PTPRC,0.8137340621901615
AKR1B10,LCT,-0.9857370729043132
GSTA1,GSTA2,0.942556180715604
CYP2C18,UGT2B7,0.7533551941013702
EBF1,P2RY8,0.7532732648248601
AMY2B,MGAM,0.8858296711496162
EBF1,MYC,-0.974989696672464
SELENOF,SELENOT,0.8585413927579116
IL21R,IL23A,-0.9921774472849901
CXCL8,IL15,0.7164638495552665
POLR2E,SRSF1,-0.7780379645007007
BTLA,ICOS,0.7637828962705387
RPS10,RPS7,-0.8029074322746041
PKM,RPL26,0.8879053000933199
CD4,CXCL8,-0.9216314631627858
CD40,IL15,0.7053735483094575
EIF1AY,RPS10,-0.7987755056167488
COL18A1,COL4A3,0.7153238175440391
RPS4X,RPS4Y1,-0.703635659274005
AKT1,CD4,-0.7722064563200122
PCDH11Y,UTY,0.824746820667443
AQP3,GK,0.8891531337943583
FCGR3B,PROK2,-0.8929480823016114
CD69,ICOS,0.817925055065024
KLF4,MYC,-0.9957671657677843
PLEK,WAS,0.8294323039607937
CXCR1,SRC,-0.7089123246707495
SIGLEC14,TYROBP,0.754216441459982
IRF4,MME,0.7044268521985844
DPP4,ENPEP,0.9557507790523955
MT-ND1,NDUFB3,-0.7910498138575622
CD5,TCL1A,0.7891330227987765
CD22,ITGAL,0.7844728794281476
AQP9,PROK2,-0.7673280849931468
CXCR4,JAK3,0.7294080766113847
EML2,TUBB2B,0.9996404837959458
APOA1,FABP2,0.7032894010919
CASP8,CCL2,0.7226447371530038
MT-ATP8,MT-ND1,0.8614875629022287
C1QC,TYROBP,0.7633754936241037
RPS28,RPS4X,0.7956573063552012
CD48,CTLA4,0.7343793934262758
CXCR4,ITGB2,0.7534810468964914
PKM,RPLP0,0.8017331137326917
COL17A1,COL4A3,-0.838969266227639
MRPL36,MRPL39,0.8595328680857035
DPP4,SLC5A1,0.8024062990623788
CD52,HCST,0.7790278113380894
CD4,FCGR1A,0.9508799424823039
MYC,SREBF1,-0.9997954792835594
LTB,TNFRSF13C,0.890449033299188
CD4,VIP,0.9724742361519382
BANK1,NIBAN3,0.8821435129498527
DDX3Y,EIF1AY,0.9681746486921752
FABP1,FABP2,0.7925269520541588
CD274,MYC,-0.9478106255275702
DDX3Y,ZFY,0.9687498026735141
CCL2,IL1B,0.7347049234507325
IRF4,MYC,-0.9989170117958214
ALDH18A1,OAT,0.9508537663656625
CCL20,IL23A,-0.7588345530530216
ICOS,TNFSF8,0.7951346465745107
PAX5,TCL1A,0.8733382919482332
GCG,VIP,-0.7758916513486398
FN1,LTBP3,0.7159884677301813
CYBA,SRC,0.9125783151636797
CD4,LTA,-0.9420101626684143
PRAF2,RABAC1,-0.9999262725046848
SLC15A1,SLC7A9,0.8088916221657868
CCR7,CD28,0.7369945994471704
RPS4Y1,ZFY,0.9505045492001701
GPS2,KAT2B,0.8413397487244314
PDZK1,SLC26A3,0.7791663973072411
CD4,HLA-C,-0.8525935824098272
CD4,CD69,-0.8269710027506347
ACE2,MEP1B,0.9227384977884582
CST7,TYROBP,0.7148288716368059
BTK,CARD11,-0.9328124300441659
PTPRC,TNFRSF9,0.7818944029143224
C2,SERPING1,0.7631224942608678
APOA4,APOC3,0.8216871802585463
CARD11,CHUK,-0.8493322077660234
DPT,PRELP,0.7196466942574132
DPP4,MEP1A,0.8822720164683003
CCL2,CXCL2,0.7938792480070112
CDH1,RPS4X,-0.7706333093527973
CCR7,LTA,0.8164910984958753
ACE2,MME,0.9671781880015486
MTTP,SREBF1,0.712715668015636
FCRL3,MS4A1,0.8554941410461668
OAT,PYCR2,0.7385865597043182
KDM5D,RPS4Y1,0.9363641111038635
CD9,FN1,-0.7202581490427268
BGN,FN1,0.7875907472967694
CD5,CR2,0.7776373506062436
PTPRC,SPIB,0.809202045393328
DNAJB9,HSPA1A,0.7389892674681193
GK,GPD1,0.7013643789573177
SELENOP,TXN,0.7645326867184751
EIF4A3,NUP37,0.7773647557778229
CCR7,SELL,0.8369190551975416
PAX5,SPIB,0.7130156956120827
CCL21,CXCR4,0.7447787272884588
HDAC7,KAT2B,-0.9410882394733674
REG1A,REG1B,0.7761921429790924
CD4,MME,-0.922717013349795
HBA1,RPS7,-0.7954748826288983
CD4,PTPN6,-0.9822955707848241
FCGR3A,FGR,0.7041621316627218
NPY,NTS,0.7145156616663529
CDH1,KLF4,0.8120482800762083
IL15RA,IL2RB,0.8303174289639698
PHLPP2,PLEK,-0.8402912551044501
KAT2B,KLF2,-0.8051135098150158
TUBA4A,TUBB2B,0.8772244383793188
CXCL10,IDO1,0.7281852427817911
CD69,ITGAX,0.7986934624565344
TNFRSF13B,TNFSF13B,0.7232756772712166
EEF1A1,RPS7,0.8006131468770589
SLC10A2,SLC5A1,0.7698557149710787
CCL8,CXCL8,0.9099526918078166
EIF1AY,RPS4Y1,0.9771127395968555
CD4,SRC,0.9443025509759692
C1QBP,PLAUR,-0.8792416607245431
CCL21,CXCL13,0.7368208709966497
EIF4A3,SNRPA1,0.7589969973189796
CPS1,SLC23A1,0.7560321052857799
BAK1,C7,-0.7070995977292154
TUBAL3,TUBB4B,-0.8602943266835903
CD36,DDOST,-0.7020234020389241
CD5,ITGAL,0.71403640720196
EEF1A1,RPL26,-0.8750347352960831
APOB,SLC2A2,0.8461034696805927
SLC5A1,SLC6A19,0.8764034310086923
LTA,TNFSF8,0.7177787632098942
CYP4F2,PLA2G12B,0.852687132293123
GCG,SRC,-0.7508271584376658
PFN1,TMSB4X,0.8840358558918895
SLC35A2,UGT2B7,0.7654526160211976
MEP1A,MEP1B,0.9388656754929704
MGAM,SLC2A2,0.7954017821491233
ATP5MF,NDUFA13,0.8841688787118942
CD4,MYC,0.9978576083404065
IFNGR1,IL15,0.822522661274257
CD4,TNF,-0.7727300268894375
CYP2C19,CYP2C9,0.8500445498319921
BTLA,CCR7,0.8084420565010818
ACE2,ENPEP,0.9378240572439108
CXCL1,CXCR1,0.7465054206713868
MT1E,MT1G,0.7895827332967289
CALHM6,GBP5,-0.8447997093061784
MEP1A,MME,0.8753406167460455
GSTA2,SULT2A1,0.8953945279684126
ACE,GCG,0.7714265253742123
CCL21,CD4,-0.7630615138859536
LEF1,PAX5,0.7683803265808272
IFNLR1,IL15,0.7681748757587233
CYP2C19,MAOB,0.7660314134886931
EIF4A3,THOC3,0.8471699269569802
CD79B,SRC,-0.7153101745248157
PCK1,PKM,-0.7359732999534562
COL6A2,FN1,0.7544183717118736
CYP2C9,UGT2B7,0.8921330090908478
FCGR1A,TYROBP,0.737817472911681
APOA1,CUBN,0.8078570486673098
EEF1A1,RPL39,0.8760406994701271
IL16,LTA,0.7226429565949244
NDUFA13,NDUFB3,-0.895002838948076
MT-ND1,SDHB,-0.8456396809286105
DAPK1,GSTP1,-0.8979357276464381
CDH1,MYC,-0.969845960585043
SERPINA5,SERPINE1,-0.8850789030894302
MYC,PRMT1,0.9955495125819241
ACP5,TNFSF11,-0.7423122535398714
MGAM,SI,0.9238296258010367
AKR1B10,PTS,0.8167074525508232
CCL8,CXCR1,0.7795927648824746
MFGE8,TIMD4,-0.9870116918904166
CXCL1,S100A8,0.7514406876984174
CD4,ENPEP,-0.8509978974983936
CXCL9,IDO1,0.7464690433061342
MYC,PAX5,-0.960601865295753
IL4I1,PCK1,-0.7038307878013951
CD69,ITK,0.7603184446640574
CDK8,KAT2B,0.831783507068559
GUCA2A,PRKG2,0.7128356870224425
BTK,CD79B,0.7937747697457015
MRPL13,RPS4X,-0.8749184525260801
CCL19,CXCR4,0.8078291375492612
ALDOB,PKLR,0.7312796156213196
NTS,VIP,-0.8277753635420245
C1QBP,SRSF1,0.7012292340530968
RB1,RUNX2,0.804780813592836
CRYZ,HMOX1,-0.8576564265085722
IGFBP2,IGFBP3,-0.9247245039059273
